id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
40	1	bio	4	0	0	1	0	1	0	153	55	.	40	1	40	b0	85.2	60.9
40	2	bio	4	0	0	1	0	1	0	203	54	55	40	211	40	b0	490.4	188.3
40	3	bio	4	0	0	1	0	1	0	220	12	54	40	3	40	b0	119.1	67.8
40	4	bio	4	0	0	1	0	1	0	274	24	12	40	3	40	b0	131.0	59.4
40	5	bio	4	0	0	1	0	1	0	254	20	24	40	8	40	b0	206.3	55.3
40	6	bio	4	0	0	1	0	1	0	398	29	20	40	11	40	b0	259.9	54.4
40	7	bio	4	0	0	1	0	1	0	286	19	29	40	21	40	b0	418.8	56.5
40	8	bio	4	0	0	1	0	1	0	163	29	19	40	19	40	b0	384.2	62.1
40	9	bio	4	0	0	1	0	1	0	425	21	29	40	28	40	b0	527.5	60.7
40	10	bio	4	0	0	1	0	1	0	338	20	21	40	26	40	b0	486.2	52.0
40	11	bio	4	0	0	1	0	1	0	181	124	20	40	29	40	b0	539.2	51.5
40	12	bio	4	0	0	1	0	1	0	331	12	124	40	30	40	b0	547.2	39.6
40	13	bio	4	0	0	1	0	1	0	267	25	12	40	29	40	b0	528.9	47.4
40	14	bio	4	0	0	1	0	1	0	449	23	25	40	34	40	b0	598.4	60.7
40	15	bio	4	0	0	1	0	1	0	296	21	23	40	38	40	b0	667.4	64.6
40	16	bio	4	0	0	1	0	1	0	189	26	21	40	43	40	b0	727.3	62.7
40	17	bio	4	0	0	1	0	1	0	431	28	26	40	50	40	b0	828.1	64.5
40	18	bio	4	0	0	1	0	1	0	183	71	28	40	58	40	b0	954.0	61.9
40	19	bio	4	0	0	1	0	1	0	166	35	71	40	9	40	b0	232.2	64.2
40	20	bio	4	0	0	1	0	1	0	304	26	35	40	4	40	b0	149.6	68.3
40	21	bio	4	0	0	1	0	1	0	208	127	26	40	10	40	b0	237.8	63.0
40	22	bio	4	0	0	1	0	1	0	189	7	127	40	12	40	b0	264.1	56.9
