id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
3	1	physik	10	0	0	0	1	1	1	31	76	.	3	.	3	p0	63.2	55.8
3	2	physik	10	0	0	0	1	1	1	148	157	76	3	401	3	p0	557.0	412.9
3	3	physik	10	0	0	0	1	1	1	79	27	157	3	6	3	p0	172.2	51.6
3	4	physik	10	0	0	0	1	1	1	174	26	27	3	3	3	p0	117.0	52.0
3	5	physik	10	0	0	0	1	1	1	90	29	26	3	8	3	p0	203.7	57.6
3	6	physik	10	0	0	0	1	1	1	197	32	29	3	17	3	p0	332.5	53.0
3	7	physik	10	0	0	0	1	1	1	173	26	32	3	24	3	p0	466.7	63.3
3	8	physik	10	0	0	0	1	1	1	171	36	26	3	29	3	p0	553.5	64.8
3	9	physik	10	0	0	0	1	1	1	247	42	36	3	40	3	p0	713.6	59.3
3	10	physik	10	0	0	0	1	1	1	139	28	42	3	47	3	p0	816.3	51.2
3	11	physik	10	0	0	0	1	1	1	215	43	28	3	54	3	p0	920.5	53.0
3	12	physik	10	0	0	0	1	1	1	189	19	43	3	61	3	p0	1033.8	56.5
3	13	physik	10	0	0	0	1	1	1	148	35	19	3	63	3	p0	1073.1	62.4
3	14	physik	10	0	0	0	1	1	1	184	26	35	3	72	3	p0	1209.4	59.4
3	15	physik	10	0	0	0	1	1	1	129	35	26	3	76	3	p0	1274.2	60.1
3	16	physik	10	0	0	0	1	1	1	316	161	35	3	83	3	p0	1403.0	51.3
3	17	physik	10	0	0	0	1	1	1	103	25	161	3	103	3	p0	178.0	131.8
3	18	physik	10	0	0	0	1	1	1	180	29	25	3	100	3	p0	107.6	155.7
3	19	physik	10	0	0	0	1	1	1	133	33	29	3	107	3	p0	235.7	166.9
3	20	physik	10	0	0	0	1	1	1	181	29	33	3	116	3	p0	397.2	167.6
3	21	physik	10	0	0	0	1	1	1	161	37	29	3	124	3	p0	521.9	166.8
3	22	physik	10	0	0	0	1	1	1	209	36	37	3	130	3	p0	621.9	160.6
3	23	physik	10	0	0	0	1	1	1	143	30	36	3	138	3	p0	761.4	150.7
3	24	physik	10	0	0	0	1	1	1	186	25	30	3	143	3	p0	862.2	158.5
3	25	physik	10	0	0	0	1	1	1	209	40	25	3	149	3	p0	954.1	158.3
3	26	physik	10	0	0	0	1	1	1	174	36	40	3	158	3	p0	1092.7	157.1
3	27	physik	10	0	0	0	1	1	1	175	27	36	3	167	3	p0	1239.6	166.2
3	28	physik	10	0	0	0	1	1	1	104	29	27	3	172	3	p0	1315.0	169.2
3	29	physik	10	0	0	0	1	1	1	154	34	29	3	178	3	p0	1399.9	166.0
3	30	physik	10	0	0	0	1	1	1	110	170	34	3	185	3	p0	1519.5	157.6
3	31	physik	10	0	0	0	1	1	1	91	27	170	3	197	3	p0	191.8	226.3
3	32	physik	10	0	0	0	1	1	1	243	27	27	3	192	3	p0	111.4	242.5
3	33	physik	10	0	0	0	1	1	1	149	27	27	3	199	3	p0	209.6	246.3
3	34	physik	10	0	0	0	1	1	1	104	26	27	3	207	3	p0	321.7	249.8
3	35	physik	10	0	0	0	1	1	1	295	23	26	3	213	3	p0	424.8	248.4
3	36	physik	10	0	0	0	1	1	1	105	49	23	3	210	3	p0	374.4	244.0
3	37	physik	10	0	0	0	1	1	1	385	56	49	3	200	3	p0	224.6	245.2
3	38	physik	10	0	0	0	1	1	1	161	15	56	3	217	3	p0	486.4	259.9
3	39	physik	10	0	0	0	1	1	1	138	27	15	3	218	3	p0	512.7	258.4
3	40	physik	10	0	0	0	1	1	1	151	28	27	3	224	3	p0	611.1	251.3
3	41	physik	10	0	0	0	1	1	1	237	21	28	3	230	3	p0	718.2	238.7
3	42	physik	10	0	0	0	1	1	1	227	175	21	3	227	3	p0	674.4	237.8
3	43	physik	10	0	0	0	1	1	1	36	9	175	3	238	3	p0	831.6	193.4
3	44	physik	10	0	0	0	1	1	1	81	24	9	3	238	3	p0	831.3	209.7
3	45	physik	10	0	0	0	1	1	1	127	36	24	3	241	3	p0	900.8	222.9
3	46	physik	10	0	0	0	1	1	1	145	35	36	3	250	3	p0	1036.1	230.8
3	47	physik	10	0	0	0	1	1	1	175	39	35	3	258	3	p0	1176.4	237.6
3	48	physik	10	0	0	0	1	1	1	160	35	39	3	267	3	p0	1327.4	242.8
3	49	physik	10	0	0	0	1	1	1	174	159	35	3	274	3	p0	1457.3	243.4
3	50	physik	10	0	0	0	1	1	1	96	26	159	3	289	3	p0	161.7	294.7
3	51	physik	10	0	0	0	1	1	1	175	33	26	3	284	3	p0	84.6	314.6
3	52	physik	10	0	0	0	1	1	1	233	42	33	3	295	3	p0	250.8	324.3
3	53	physik	10	0	0	0	1	1	1	168	26	42	3	305	3	p0	411.9	325.1
3	54	physik	10	0	0	0	1	1	1	205	28	26	3	311	3	p0	505.7	324.6
3	55	physik	10	0	0	0	1	1	1	116	48	28	3	316	3	p0	591.3	325.4
3	56	physik	10	0	0	0	1	1	1	125	52	48	3	308	3	p0	450.2	328.9
3	57	physik	10	0	0	0	1	1	1	164	26	52	3	320	3	p0	661.1	327.1
3	58	physik	10	0	0	0	1	1	1	139	34	26	3	323	3	p0	722.5	323.2
3	59	physik	10	0	0	0	1	1	1	269	25	34	3	333	3	p0	866.4	318.7
3	60	physik	10	0	0	0	1	1	1	82	28	25	3	337	3	p0	928.1	328.6
3	61	physik	10	0	0	0	1	1	1	224	50	28	3	331	3	p0	843.2	324.5
3	62	physik	10	0	0	0	1	1	1	236	23	50	3	345	3	p0	1072.3	339.7
3	63	physik	10	0	0	0	1	1	1	220	58	23	3	350	3	p0	1129.8	332.9
3	64	physik	10	0	0	0	1	1	1	156	41	58	3	331	3	p0	841.7	322.5
3	65	physik	10	0	0	0	1	1	1	66	27	41	3	321	3	p0	688.4	334.4
3	66	physik	10	0	0	0	1	1	1	216	20	27	3	317	3	p0	610.8	330.1
3	67	physik	10	0	0	0	1	1	1	149	6	20	3	318	3	p0	634.6	311.9
3	68	physik	10	0	0	0	1	1	1	155	29	6	3	318	3	p0	626.9	320.0
3	69	physik	10	0	0	0	1	1	1	92	47	29	3	323	3	p0	712.1	325.3
3	70	physik	10	0	0	0	1	1	1	173	37	47	3	334	3	p0	881.8	310.1
3	71	physik	10	0	0	0	1	1	1	114	36	37	3	342	3	p0	1021.8	323.2
3	72	physik	10	0	0	0	1	1	1	100	42	36	3	352	3	p0	1170.7	322.6
3	73	physik	10	0	0	0	1	1	1	258	188	42	3	360	3	p0	1313.1	331.5
3	74	physik	10	0	0	0	1	1	1	157	26	188	3	374	3	p0	148.4	381.9
3	75	physik	10	0	0	0	1	1	1	185	45	26	3	370	3	p0	81.6	395.0
3	76	physik	10	0	0	0	1	1	1	148	26	45	3	381	3	p0	238.7	398.2
3	77	physik	10	0	0	0	1	1	1	165	28	26	3	386	3	p0	324.6	398.4
