id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
68	1	physik	7	0	0	0	1	0	0	273	205	.	68	.	68	p0	69.6	55.4
68	2	physik	7	0	0	0	1	0	0	168	17	205	68	2	68	p0	101.4	37.8
68	3	physik	7	0	0	0	1	0	0	125	18	17	68	4	68	p0	141.2	42.5
68	4	physik	7	0	0	0	1	0	0	279	9	18	68	7	68	p0	185.0	49.1
68	5	physik	7	0	0	0	1	0	0	498	24	9	68	9	68	p0	206.4	48.6
68	6	physik	7	0	0	0	1	0	0	229	22	24	68	14	68	p0	290.0	46.5
68	7	physik	7	0	0	0	1	0	0	196	21	22	68	19	68	p0	372.2	42.3
68	8	physik	7	0	0	0	1	0	0	234	25	21	68	23	68	p0	444.0	44.5
68	9	physik	7	0	0	0	1	0	0	204	18	25	68	29	68	p0	545.1	38.5
68	10	physik	7	0	0	0	1	0	0	28	155	18	68	31	68	p0	582.5	46.7
68	11	physik	7	0	0	0	1	0	0	37	26	155	68	32	68	p0	587.8	30.6
68	12	physik	7	0	0	0	1	0	0	217	23	26	68	37	68	p0	677.6	36.8
68	13	physik	7	0	0	0	1	0	0	445	41	23	68	41	68	p0	726.2	30.6
68	14	physik	7	0	0	0	1	0	0	203	84	41	68	50	68	p0	867.7	31.9
68	15	physik	7	0	0	0	1	0	0	295	37	84	68	4	68	p0	132.8	43.2
68	16	physik	7	0	0	0	1	0	0	228	34	37	68	13	68	p0	268.9	47.4
68	17	physik	7	0	0	0	1	0	0	201	26	34	68	20	68	p0	384.1	43.2
68	18	physik	7	0	0	0	1	0	0	189	40	26	68	25	68	p0	483.2	40.9
68	19	physik	7	0	0	0	1	0	0	206	23	40	68	35	68	p0	644.1	45.6
68	20	physik	7	0	0	0	1	0	0	177	31	23	68	40	68	p0	723.9	43.6
68	21	physik	7	0	0	0	1	0	0	348	18	31	68	52	68	p0	898.0	46.5
68	22	physik	7	0	0	0	1	0	0	180	15	18	68	55	68	p0	936.1	47.6
68	23	physik	7	0	0	0	1	0	0	257	22	15	68	57	68	p0	968.9	44.5
68	24	physik	7	0	0	0	1	0	0	242	137	22	68	52	68	p0	902.4	44.2
68	25	physik	7	0	0	0	1	0	0	405	81	137	68	62	68	p0	1053.9	67.6
68	26	physik	7	0	0	0	1	0	0	189	24	81	68	16	68	p0	323.9	64.5
68	27	physik	7	0	0	0	1	0	0	249	25	24	68	11	68	p0	241.2	57.8
68	28	physik	7	0	0	0	1	0	0	165	41	25	68	20	68	p0	382.7	53.1
68	29	physik	7	0	0	0	1	0	0	367	58	41	68	5	68	p0	151.1	45.1
68	30	physik	7	0	0	0	1	0	0	258	23	58	68	26	68	p0	490.5	45.7
68	31	physik	7	0	0	0	1	0	0	226	29	23	68	30	68	p0	561.4	40.5
68	32	physik	7	0	0	0	1	0	0	261	39	29	68	39	68	p0	706.5	38.6
68	33	physik	7	0	0	0	1	0	0	68	38	39	68	47	68	p0	813.1	46.8
68	34	physik	7	0	0	0	1	0	0	224	24	38	68	54	68	p0	929.3	53.2
68	35	physik	7	0	0	0	1	0	0	108	29	24	68	49	68	p0	858.2	52.4
68	36	physik	7	0	0	0	1	0	0	356	21	29	68	42	68	p0	738.5	56.7
68	37	physik	7	0	0	0	1	0	0	302	25	21	68	39	68	p0	698.5	54.6
68	38	physik	7	0	0	0	1	0	0	118	33	25	68	44	68	p0	772.5	52.7
68	39	physik	7	0	0	0	1	0	0	265	23	33	68	52	68	p0	900.1	49.6
68	40	physik	7	0	0	0	1	0	0	188	17	23	68	56	68	p0	954.7	53.6
68	41	physik	7	0	0	0	1	0	0	201	174	17	68	58	68	p0	984.2	54.1
68	42	physik	7	0	0	0	1	0	0	858	10	174	68	64	68	p0	1075.2	46.4
68	43	physik	7	0	0	0	1	0	0	170	21	10	68	65	68	p0	1091.5	46.1
68	44	physik	7	0	0	0	1	0	0	209	21	21	68	70	68	p0	1180.5	46.9
68	45	physik	7	0	0	0	1	0	0	258	32	21	68	74	68	p0	1242.9	47.0
68	46	physik	7	0	0	0	1	0	0	231	20	32	68	64	68	p0	1078.4	45.7
68	47	physik	7	0	0	0	1	0	0	275	30	20	68	61	68	p0	1032.6	46.7
68	48	physik	7	0	0	0	1	0	0	266	22	30	68	71	68	p0	1196.7	53.6
68	49	physik	7	0	0	0	1	0	0	273	21	22	68	74	68	p0	1245.6	48.8
68	50	physik	7	0	0	0	1	0	0	227	24	21	68	79	68	p0	1326.8	42.3
68	51	physik	7	0	0	0	1	0	0	275	21	24	68	86	68	p0	1450.7	47.2
68	52	physik	7	0	0	0	1	0	0	299	204	21	68	91	68	p0	1519.2	46.0
68	53	physik	7	0	0	0	1	0	0	168	21	204	68	101	68	p0	136.4	143.0
68	54	physik	7	0	0	0	1	0	0	217	25	21	68	99	68	p0	95.5	138.7
68	55	physik	7	0	0	0	1	0	0	180	26	25	68	102	68	p0	158.1	136.8
68	56	physik	7	0	0	0	1	0	0	250	25	26	68	106	68	p0	230.2	138.5
68	57	physik	7	0	0	0	1	0	0	211	152	25	68	109	68	p0	295.1	140.6
68	58	physik	7	0	0	0	1	0	0	91	22	152	68	110	68	p0	305.6	130.7
68	59	physik	7	0	0	0	1	0	0	190	29	22	68	114	68	p0	365.0	133.9
68	60	physik	7	0	0	0	1	0	0	276	8	29	68	122	68	p0	487.6	131.3
68	61	physik	7	0	0	0	1	0	0	212	253	8	68	123	68	p0	504.8	126.8
68	62	physik	7	0	0	0	1	0	0	141	17	253	68	101	68	p0	134.4	150.7
68	63	physik	7	0	0	0	1	0	0	196	22	17	68	99	68	p0	98.7	147.8
68	64	physik	7	0	0	0	1	0	0	166	24	22	68	102	68	p0	156.9	145.7
68	65	physik	7	0	0	0	1	0	0	168	20	24	68	107	68	p0	233.2	141.1
68	66	physik	7	0	0	0	1	0	0	209	128	20	68	109	68	p0	278.0	145.1
68	67	physik	7	0	0	0	1	0	0	172	37	128	68	112	68	p0	337.6	135.1
68	68	physik	7	0	0	0	1	0	0	251	22	37	68	122	68	p0	486.7	131.7
68	69	physik	7	0	0	0	1	0	0	170	23	22	68	125	68	p0	537.8	128.3
68	70	physik	7	0	0	0	1	0	0	201	21	23	68	130	68	p0	618.5	125.6
68	71	physik	7	0	0	0	1	0	0	134	23	21	68	133	68	p0	673.2	123.9
68	72	physik	7	0	0	0	1	0	0	193	22	23	68	138	68	p0	753.9	125.0
68	73	physik	7	0	0	0	1	0	0	177	197	22	68	142	68	p0	832.4	121.8
68	74	physik	7	0	0	0	1	0	0	232	21	197	68	145	68	p0	894.9	126.2
68	75	physik	7	0	0	0	1	0	0	261	12	21	68	149	68	p0	949.3	124.0
68	76	physik	7	0	0	0	1	0	0	183	24	12	68	151	68	p0	975.4	117.8
68	77	physik	7	0	0	0	1	0	0	211	23	24	68	157	68	p0	1085.6	119.1
68	78	physik	7	0	0	0	1	0	0	229	22	23	68	153	68	p0	1017.3	119.5
68	79	physik	7	0	0	0	1	0	0	126	169	22	68	157	68	p0	1084.9	126.6
68	80	physik	7	0	0	0	1	0	0	223	13	169	68	158	68	p0	1091.5	119.5
68	81	physik	7	0	0	0	1	0	0	190	23	13	68	160	68	p0	1117.2	125.4
68	82	physik	7	0	0	0	1	0	0	714	59	23	68	165	68	p0	1213.1	126.9
68	83	physik	7	0	0	0	1	0	0	146	27	59	68	137	68	p0	743.3	119.8
68	84	physik	7	0	0	0	1	0	0	184	29	27	68	129	68	p0	611.1	125.2
68	85	physik	7	0	0	0	1	0	0	174	45	29	68	122	68	p0	488.1	131.3
68	86	physik	7	0	0	0	1	0	0	221	101	45	68	109	68	p0	275.6	147.6
68	87	physik	7	0	0	0	1	0	0	188	24	101	68	85	68	p0	1425.4	61.2
68	88	physik	7	0	0	0	1	0	0	135	28	24	68	79	68	p0	1330.7	48.3
68	89	physik	7	0	0	0	1	0	0	259	9	28	68	71	68	p0	1204.5	44.0
68	90	physik	7	0	0	0	1	0	0	171	26	9	68	71	68	p0	1185.2	50.9
68	91	physik	7	0	0	0	1	0	0	204	28	26	68	78	68	p0	1317.3	53.1
68	92	physik	7	0	0	0	1	0	0	163	27	28	68	86	68	p0	1445.8	46.2
68	93	physik	7	0	0	0	1	0	0	240	126	27	68	94	68	p0	1551.3	50.2
68	94	physik	7	0	0	0	1	0	0	95	28	126	68	107	68	p0	234.4	123.0
68	95	physik	7	0	0	0	1	0	0	310	22	28	68	100	68	p0	114.1	144.9
68	96	physik	7	0	0	0	1	0	0	348	20	22	68	103	68	p0	173.0	132.9
68	97	physik	7	0	0	0	1	0	0	140	24	20	68	100	68	p0	121.9	132.6
68	98	physik	7	0	0	0	1	0	0	155	21	24	68	105	68	p0	214.2	128.5
68	99	physik	7	0	0	0	1	0	0	187	24	21	68	108	68	p0	271.6	128.6
68	100	physik	7	0	0	0	1	0	0	238	29	24	68	112	68	p0	333.5	134.7
68	101	physik	7	0	0	0	1	0	0	132	280	29	68	123	68	p0	503.6	124.0
68	102	physik	7	0	0	0	1	0	0	224	22	280	68	125	68	p0	538.2	126.0
68	103	physik	7	0	0	0	1	0	0	252	21	22	68	128	68	p0	592.6	123.1
68	104	physik	7	0	0	0	1	0	0	187	24	21	68	131	68	p0	651.4	112.0
68	105	physik	7	0	0	0	1	0	0	111	252	24	68	137	68	p0	738.6	113.0
68	106	physik	7	0	0	0	1	0	0	168	18	252	68	140	68	p0	799.3	102.5
68	107	physik	7	0	0	0	1	0	0	197	147	18	68	142	68	p0	841.6	106.6
68	108	physik	7	0	0	0	1	0	0	152	25	147	68	141	68	p0	813.8	118.9
68	109	physik	7	0	0	0	1	0	0	455	12	25	68	148	68	p0	943.8	127.9
68	110	physik	7	0	0	0	1	0	0	141	23	12	68	150	68	p0	963.2	120.9
68	111	physik	7	0	0	0	1	0	0	369	28	23	68	157	68	p0	1078.2	124.2
68	112	physik	7	0	0	0	1	0	0	392	25	28	68	166	68	p0	1216.9	130.9
68	113	physik	7	0	0	0	1	0	0	166	22	25	68	173	68	p0	1338.9	137.4
68	114	physik	7	0	0	0	1	0	0	293	18	22	68	166	68	p0	1225.5	132.7
68	115	physik	7	0	0	0	1	0	0	148	30	18	68	169	68	p0	1258.6	137.3
68	116	physik	7	0	0	0	1	0	0	189	23	30	68	176	68	p0	1376.8	145.0
68	117	physik	7	0	0	0	1	0	0	198	22	23	68	182	68	p0	1474.8	142.9
68	118	physik	7	0	0	0	1	0	0	186	14	22	68	186	68	p0	1542.1	140.9
68	119	physik	7	0	0	0	1	0	0	258	21	14	68	184	68	p0	1499.1	139.8
68	120	physik	7	0	0	0	1	0	0	169	56	21	68	186	68	p0	1546.0	132.0
68	121	physik	7	0	0	0	1	0	0	101	95	56	68	159	68	p0	1106.9	153.6
68	122	physik	7	0	0	0	1	0	0	116	28	95	68	198	68	p0	198.2	215.6
68	123	physik	7	0	0	0	1	0	0	205	21	28	68	192	68	p0	109.3	232.1
68	124	physik	7	0	0	0	1	0	0	234	20	21	68	195	68	p0	156.6	237.0
68	125	physik	7	0	0	0	1	0	0	187	20	20	68	198	68	p0	205.7	241.7
68	126	physik	7	0	0	0	1	0	0	251	11	20	68	202	68	p0	255.9	240.6
68	127	physik	7	0	0	0	1	0	0	149	27	11	68	204	68	p0	279.3	241.0
68	128	physik	7	0	0	0	1	0	0	135	173	27	68	212	68	p0	403.9	234.4
68	129	physik	7	0	0	0	1	0	0	118	21	173	68	213	68	p0	426.5	216.2
68	130	physik	7	0	0	0	1	0	0	151	22	21	68	217	68	p0	476.3	217.9
68	131	physik	7	0	0	0	1	0	0	184	19	22	68	220	68	p0	543.3	219.1
68	132	physik	7	0	0	0	1	0	0	247	23	19	68	222	68	p0	578.1	217.7
68	133	physik	7	0	0	0	1	0	0	271	23	23	68	226	68	p0	658.0	213.9
68	134	physik	7	0	0	0	1	0	0	98	165	23	68	230	68	p0	719.7	213.7
68	135	physik	7	0	0	0	1	0	0	269	23	165	68	231	68	p0	731.6	209.2
68	136	physik	7	0	0	0	1	0	0	209	23	23	68	235	68	p0	786.5	209.7
68	137	physik	7	0	0	0	1	0	0	210	27	23	68	239	68	p0	854.8	201.8
68	138	physik	7	0	0	0	1	0	0	341	25	27	68	244	68	p0	940.9	205.4
68	139	physik	7	0	0	0	1	0	0	201	35	25	68	249	68	p0	1026.4	210.8
68	140	physik	7	0	0	0	1	0	0	275	22	35	68	256	68	p0	1153.7	219.8
68	141	physik	7	0	0	0	1	0	0	208	21	22	68	261	68	p0	1222.3	221.7
68	142	physik	7	0	0	0	1	0	0	208	23	21	68	265	68	p0	1297.6	218.1
68	143	physik	7	0	0	0	1	0	0	178	25	23	68	269	68	p0	1363.3	215.4
68	144	physik	7	0	0	0	1	0	0	305	14	25	68	275	68	p0	1476.5	221.0
68	145	physik	7	0	0	0	1	0	0	211	22	14	68	278	68	p0	1511.9	216.4
68	146	physik	7	0	0	0	1	0	0	270	25	22	68	274	68	p0	1440.7	219.4
68	147	physik	7	0	0	0	1	0	0	175	101	25	68	278	68	p0	1520.3	221.2
68	148	physik	7	0	0	0	1	0	0	46	71	101	68	232	68	p0	742.4	249.2
68	149	physik	7	0	0	0	1	0	0	141	25	71	68	291	68	p0	185.1	312.6
68	150	physik	7	0	0	0	1	0	0	239	22	25	68	286	68	p0	112.7	326.1
68	151	physik	7	0	0	0	1	0	0	61	182	22	68	290	68	p0	166.5	324.6
68	152	physik	7	0	0	0	1	0	0	126	24	182	68	294	68	p0	220.0	322.4
68	153	physik	7	0	0	0	1	0	0	516	25	24	68	298	68	p0	301.6	319.3
68	154	physik	7	0	0	0	1	0	0	233	22	25	68	305	68	p0	405.7	310.5
