id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
93	1	bio	10	0	0	0	1	1	1	215	192	.	93	1	93	b0	91.9	23.9
93	2	bio	10	0	0	0	1	1	1	437	22	192	93	.	93	b0	175.3	5.7
93	3	bio	10	0	0	0	1	1	1	218	24	22	93	10	93	b0	240.7	27.0
93	4	bio	10	0	0	0	1	1	1	154	21	24	93	17	93	b0	340.2	48.3
93	5	bio	10	0	0	0	1	1	1	199	16	21	93	21	93	b0	406.5	59.1
93	6	bio	10	0	0	0	1	1	1	136	181	16	93	23	93	b0	448.1	56.4
93	7	bio	10	0	0	0	1	1	1	363	23	181	93	28	93	b0	513.0	51.4
93	8	bio	10	0	0	0	1	1	1	275	24	23	93	32	93	b0	573.3	56.9
93	9	bio	10	0	0	0	1	1	1	364	19	24	93	37	93	b0	652.0	53.3
93	10	bio	10	0	0	0	1	1	1	171	28	19	93	42	93	b0	711.3	53.3
93	11	bio	10	0	0	0	1	1	1	282	32	28	93	49	93	b0	815.3	38.3
93	12	bio	10	0	0	0	1	1	1	98	204	32	93	58	93	b0	960.9	38.7
93	13	bio	10	0	0	0	1	1	1	110	30	204	93	61	93	b0	996.9	50.9
93	14	bio	10	0	0	0	1	1	1	223	36	30	93	68	93	b0	1113.2	59.4
93	15	bio	10	0	0	0	1	1	1	357	23	36	93	78	93	b0	1276.6	68.5
93	16	bio	10	0	0	0	1	1	1	230	22	23	93	85	93	b0	1386.0	75.1
93	17	bio	10	0	0	0	1	1	1	190	107	22	93	89	93	b0	1453.0	62.8
93	18	bio	10	0	0	0	1	1	1	120	32	107	93	105	93	b0	290.7	141.0
93	19	bio	10	0	0	0	1	1	1	169	13	32	93	96	93	b0	173.4	126.7
93	20	bio	10	0	0	0	1	1	1	138	159	13	93	94	93	b0	146.3	121.0
93	21	bio	10	0	0	0	1	1	1	153	23	159	93	101	93	b0	247.7	115.4
93	22	bio	10	0	0	0	1	1	1	198	22	23	93	6	93	b0	180.3	36.7
93	23	bio	10	0	0	0	1	1	1	246	37	22	93	11	93	b0	248.1	39.2
93	24	bio	10	0	0	0	1	1	1	202	16	37	93	109	93	b0	361.4	150.5
93	25	bio	10	0	0	0	1	1	1	177	21	16	93	111	93	b0	410.3	144.0
93	26	bio	10	0	0	0	1	1	1	182	22	21	93	115	93	b0	476.9	136.2
93	27	bio	10	0	0	0	1	1	1	200	24	22	93	119	93	b0	536.6	142.9
93	28	bio	10	0	0	0	1	1	1	88	166	24	93	114	93	b0	449.2	138.2
93	29	bio	10	0	0	0	1	1	1	64	25	166	93	114	93	b0	445.1	127.8
93	30	bio	10	0	0	0	1	1	1	215	22	25	93	120	93	b0	552.6	141.6
93	31	bio	10	0	0	0	1	1	1	325	25	22	93	124	93	b0	605.6	143.7
93	32	bio	10	0	0	0	1	1	1	249	28	25	93	130	93	b0	697.3	140.2
93	33	bio	10	0	0	0	1	1	1	164	26	28	93	137	93	b0	799.5	137.1
93	34	bio	10	0	0	0	1	1	1	409	29	26	93	141	93	b0	870.7	137.8
93	35	bio	10	0	0	0	1	1	1	185	222	29	93	130	93	b0	702.5	139.5
93	36	bio	10	0	0	0	1	1	1	103	24	222	93	145	93	b0	935.7	149.7
93	37	bio	10	0	0	0	1	1	1	212	25	24	93	149	93	b0	1010.2	152.8
93	38	bio	10	0	0	0	1	1	1	323	14	25	93	154	93	b0	1094.2	155.9
93	39	bio	10	0	0	0	1	1	1	364	10	14	93	156	93	b0	1125.9	154.5
93	40	bio	10	0	0	0	1	1	1	150	19	10	93	158	93	b0	1147.3	156.0
93	41	bio	10	0	0	0	1	1	1	564	17	19	93	155	93	b0	1102.8	153.1
93	42	bio	10	0	0	0	1	1	1	214	25	17	93	153	93	b0	1074.2	147.3
