id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
30	1	bio	3	1	0	0	0	0	0	395	23	.	30	3	30	b0	124.6	71.8
30	2	bio	3	1	0	0	0	0	0	234	19	23	30	8	30	b0	212.9	72.6
30	3	bio	3	1	0	0	0	0	0	203	17	19	30	11	30	b0	255.6	64.2
30	4	bio	3	1	0	0	0	0	0	136	24	17	30	15	30	b0	305.3	64.8
30	5	bio	3	1	0	0	0	0	0	220	22	24	30	21	30	b0	406.4	66.1
30	6	bio	3	1	0	0	0	0	0	294	9	22	30	25	30	b0	483.3	61.2
30	7	bio	3	1	0	0	0	0	0	272	20	9	30	24	30	b0	465.8	66.2
30	8	bio	3	1	0	0	0	0	0	406	19	20	30	28	30	b0	519.6	60.3
30	9	bio	3	1	0	0	0	0	0	234	18	19	30	31	30	b0	567.3	52.9
30	10	bio	3	1	0	0	0	0	0	272	14	18	30	34	30	b0	601.4	52.0
30	11	bio	3	1	0	0	0	0	0	339	17	14	30	32	30	b0	570.6	53.5
30	12	bio	3	1	0	0	0	0	0	243	17	17	30	34	30	b0	606.9	51.4
30	13	bio	3	1	0	0	0	0	0	139	22	17	30	37	30	b0	644.8	50.7
30	14	bio	3	1	0	0	0	0	0	342	21	22	30	40	30	b0	691.4	55.8
30	15	bio	3	1	0	0	0	0	0	157	26	21	30	45	30	b0	752.3	54.3
30	16	bio	3	1	0	0	0	0	0	237	10	26	30	52	30	b0	851.3	57.5
30	17	bio	3	1	0	0	0	0	0	127	25	10	30	50	30	b0	826.2	55.8
30	18	bio	3	1	0	0	0	0	0	259	10	25	30	44	30	b0	745.7	43.0
30	19	bio	3	1	0	0	0	0	0	128	24	10	30	46	30	b0	769.7	49.5
30	20	bio	3	1	0	0	0	0	0	198	21	24	30	52	30	b0	850.8	54.9
30	21	bio	3	1	0	0	0	0	0	326	25	21	30	47	30	b0	788.1	49.4
30	22	bio	3	1	0	0	0	0	0	162	26	25	30	54	30	b0	889.7	47.1
30	23	bio	3	1	0	0	0	0	0	226	12	26	30	60	30	b0	979.0	46.0
30	24	bio	3	1	0	0	0	0	0	115	31	12	30	58	30	b0	958.7	48.0
30	25	bio	3	1	0	0	0	0	0	281	27	31	30	69	30	b0	1139.0	41.1
30	26	bio	3	1	0	0	0	0	0	290	25	27	30	78	30	b0	1270.6	38.1
30	27	bio	3	1	0	0	0	0	0	190	21	25	30	85	30	b0	1384.1	32.0
30	28	bio	3	1	0	0	0	0	0	177	103	21	30	89	30	b0	1455.2	48.7
30	29	bio	3	1	0	0	0	0	0	122	29	103	30	102	30	b0	248.1	127.7
30	30	bio	3	1	0	0	0	0	0	473	19	29	30	93	30	b0	127.6	161.3
30	31	bio	3	1	0	0	0	0	0	167	12	19	30	96	30	b0	177.0	144.1
30	32	bio	3	1	0	0	0	0	0	145	25	12	30	95	30	b0	150.9	146.5
30	33	bio	3	1	0	0	0	0	0	294	19	25	30	101	30	b0	246.9	144.2
30	34	bio	3	1	0	0	0	0	0	158	25	19	30	105	30	b0	291.6	144.8
30	35	bio	3	1	0	0	0	0	0	201	24	25	30	109	30	b0	380.9	134.0
30	36	bio	3	1	0	0	0	0	0	169	26	24	30	114	30	b0	451.7	133.6
30	37	bio	3	1	0	0	0	0	0	320	40	26	30	119	30	b0	538.5	128.5
30	38	bio	3	1	0	0	0	0	0	184	25	40	30	129	30	b0	690.2	126.9
30	39	bio	3	1	0	0	0	0	0	244	27	25	30	134	30	b0	752.2	126.4
30	40	bio	3	1	0	0	0	0	0	159	40	27	30	141	30	b0	868.6	135.0
30	41	bio	3	1	0	0	0	0	0	433	26	40	30	122	30	b0	572.0	131.3
30	42	bio	3	1	0	0	0	0	0	58	53	26	30	127	30	b0	643.9	134.6
30	43	bio	3	1	0	0	0	0	0	240	32	53	30	142	30	b0	888.1	144.4
30	44	bio	3	1	0	0	0	0	0	171	10	32	30	149	30	b0	1017.9	133.3
30	45	bio	3	1	0	0	0	0	0	145	28	10	30	148	30	b0	994.9	132.1
30	46	bio	3	1	0	0	0	0	0	257	10	28	30	155	30	b0	1101.9	125.2
30	47	bio	3	1	0	0	0	0	0	375	12	10	30	153	30	b0	1081.8	121.1
30	48	bio	3	1	0	0	0	0	0	502	21	12	30	155	30	b0	1109.6	124.5
30	49	bio	3	1	0	0	0	0	0	430	18	21	30	158	30	b0	1147.2	122.7
30	50	bio	3	1	0	0	0	0	0	329	15	18	30	160	30	b0	1180.2	116.3
30	51	bio	3	1	0	0	0	0	0	267	9	15	30	157	30	b0	1141.7	119.2
30	52	bio	3	1	0	0	0	0	0	264	23	9	30	156	30	b0	1122.5	116.9
30	53	bio	3	1	0	0	0	0	0	416	10	23	30	161	30	b0	1193.1	116.0
30	54	bio	3	1	0	0	0	0	0	209	26	10	30	163	30	b0	1216.6	111.8
30	55	bio	3	1	0	0	0	0	0	218	21	26	30	168	30	b0	1312.8	106.6
30	56	bio	3	1	0	0	0	0	0	207	24	21	30	172	30	b0	1376.6	111.2
30	57	bio	3	1	0	0	0	0	0	279	24	24	30	179	30	b0	1482.8	120.8
30	58	bio	3	1	0	0	0	0	0	146	111	24	30	184	30	b0	1573.9	134.5
30	59	bio	3	1	0	0	0	0	0	133	31	111	30	197	30	b0	266.2	198.6
30	60	bio	3	1	0	0	0	0	0	197	13	31	30	188	30	b0	127.0	224.3
30	61	bio	3	1	0	0	0	0	0	296	24	13	30	188	30	b0	107.4	229.8
30	62	bio	3	1	0	0	0	0	0	182	31	24	30	192	30	b0	184.5	224.0
30	63	bio	3	1	0	0	0	0	0	269	23	31	30	202	30	b0	337.7	218.8
30	64	bio	3	1	0	0	0	0	0	196	13	23	30	205	30	b0	400.6	213.2
30	65	bio	3	1	0	0	0	0	0	131	22	13	30	204	30	b0	381.3	216.9
30	66	bio	3	1	0	0	0	0	0	180	26	22	30	207	30	b0	442.1	216.1
30	67	bio	3	1	0	0	0	0	0	238	15	26	30	213	30	b0	525.7	210.1
30	68	bio	3	1	0	0	0	0	0	123	31	15	30	212	30	b0	500.9	213.7
30	69	bio	3	1	0	0	0	0	0	236	27	31	30	222	30	b0	667.9	208.6
30	70	bio	3	1	0	0	0	0	0	375	22	27	30	229	30	b0	772.9	209.3
30	71	bio	3	1	0	0	0	0	0	186	24	22	30	232	30	b0	834.5	210.4
30	72	bio	3	1	0	0	0	0	0	198	30	24	30	237	30	b0	898.6	205.1
30	73	bio	3	1	0	0	0	0	0	242	23	30	30	245	30	b0	1019.1	209.2
30	74	bio	3	1	0	0	0	0	0	211	21	23	30	249	30	b0	1100.8	210.2
30	75	bio	3	1	0	0	0	0	0	104	24	21	30	252	30	b0	1157.8	212.7
30	76	bio	3	1	0	0	0	0	0	236	15	24	30	257	30	b0	1235.9	213.3
30	77	bio	3	1	0	0	0	0	0	199	30	15	30	259	30	b0	1273.0	216.3
30	78	bio	3	1	0	0	0	0	0	245	11	30	30	266	30	b0	1395.7	212.9
30	79	bio	3	1	0	0	0	0	0	241	69	11	30	265	30	b0	1370.2	205.9
30	80	bio	3	1	0	0	0	0	0	131	62	69	30	318	30	b0	778.1	264.4
30	81	bio	3	1	0	0	0	0	0	142	29	62	30	286	30	b0	249.2	299.9
30	82	bio	3	1	0	0	0	0	0	433	22	29	30	277	30	b0	123.0	313.4
