id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
38	1	physik	11	1	0	0	1	1	0	91	13	.	38	2	38	p0	100.8	62.6
38	2	physik	11	1	0	0	1	1	0	238	36	13	38	3	38	p0	123.0	56.9
38	3	physik	11	1	0	0	1	1	0	309	28	36	38	14	38	p0	293.1	69.2
38	4	physik	11	1	0	0	1	1	0	209	20	28	38	23	38	p0	444.0	77.8
38	5	physik	11	1	0	0	1	1	0	151	35	20	38	20	38	p0	382.3	76.5
38	6	physik	11	1	0	0	1	1	0	190	13	35	38	29	38	p0	553.8	69.6
38	7	physik	11	1	0	0	1	1	0	157	32	13	38	28	38	p0	526.7	66.7
38	8	physik	11	1	0	0	1	1	0	187	12	32	38	39	38	p0	696.6	63.1
38	9	physik	11	1	0	0	1	1	0	244	34	12	38	36	38	p0	664.8	63.9
38	10	physik	11	1	0	0	1	1	0	152	23	34	38	48	38	p0	832.5	67.5
38	11	physik	11	1	0	0	1	1	0	309	19	23	38	53	38	p0	908.2	70.9
38	12	physik	11	1	0	0	1	1	0	141	29	19	38	57	38	p0	962.8	69.3
38	13	physik	11	1	0	0	1	1	0	286	32	29	38	64	38	p0	1081.4	59.2
38	14	physik	11	1	0	0	1	1	0	255	20	32	38	71	38	p0	1190.6	62.5
38	15	physik	11	1	0	0	1	1	0	172	13	20	38	68	38	p0	1136.0	52.5
38	16	physik	11	1	0	0	1	1	0	202	28	13	38	69	38	p0	1169.7	49.9
38	17	physik	11	1	0	0	1	1	0	211	43	28	38	62	38	p0	1047.8	42.5
38	18	physik	11	1	0	0	1	1	0	287	26	43	38	77	38	p0	1299.9	43.4
38	19	physik	11	1	0	0	1	1	0	298	24	26	38	84	38	p0	1410.7	40.1
38	20	physik	11	1	0	0	1	1	0	270	42	24	38	90	38	p0	1503.8	26.7
38	21	physik	11	1	0	0	1	1	0	238	34	42	38	72	38	p0	1208.8	37.7
38	22	physik	11	1	0	0	1	1	0	182	17	34	38	60	38	p0	1012.0	42.6
38	23	physik	11	1	0	0	1	1	0	344	42	17	38	61	38	p0	1043.6	49.7
38	24	physik	11	1	0	0	1	1	0	213	29	42	38	47	38	p0	811.4	46.2
38	25	physik	11	1	0	0	1	1	0	158	39	29	38	38	38	p0	693.8	50.1
38	26	physik	11	1	0	0	1	1	0	194	60	39	38	52	38	p0	893.5	58.4
38	27	physik	11	1	0	0	1	1	0	185	27	60	38	81	38	p0	1366.4	31.2
38	28	physik	11	1	0	0	1	1	0	411	75	27	38	89	38	p0	1480.0	35.7
38	29	physik	11	1	0	0	1	1	0	168	29	75	38	46	38	p0	798.9	46.6
38	30	physik	11	1	0	0	1	1	0	367	40	29	38	36	38	p0	659.1	62.3
38	31	physik	11	1	0	0	1	1	0	263	12	40	38	52	38	p0	895.4	71.6
38	32	physik	11	1	0	0	1	1	0	275	27	12	38	50	38	p0	871.9	69.4
38	33	physik	11	1	0	0	1	1	0	258	38	27	38	56	38	p0	958.0	69.0
38	34	physik	11	1	0	0	1	1	0	184	28	38	38	43	38	p0	764.1	66.0
38	35	physik	11	1	0	0	1	1	0	160	29	28	38	36	38	p0	652.2	60.4
38	36	physik	11	1	0	0	1	1	0	209	25	29	38	28	38	p0	522.9	51.4
