id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
4	1	bio	1	1	0	0	1	1	0	112	59	78	4	308	4	b0	613.6	279.3
4	2	bio	1	1	0	0	1	1	0	174	25	59	4	6	4	b0	191.2	70.0
4	3	bio	1	1	0	0	1	1	0	27	38	25	4	7	4	b0	204.8	66.8
4	4	bio	1	1	0	0	1	1	0	195	42	38	4	15	4	b0	309.2	70.2
4	5	bio	1	1	0	0	1	1	0	268	51	42	4	31	4	b0	567.4	57.8
4	6	bio	1	1	0	0	1	1	0	109	42	51	4	46	4	b0	772.4	55.5
4	7	bio	1	1	0	0	1	1	0	268	32	42	4	28	4	b0	515.3	61.1
4	8	bio	1	1	0	0	1	1	0	172	26	32	4	31	4	b0	569.8	60.8
4	9	bio	1	1	0	0	1	1	0	298	24	26	4	35	4	b0	623.2	57.9
4	10	bio	1	1	0	0	1	1	0	339	31	24	4	40	4	b0	687.9	61.5
4	11	bio	1	1	0	0	1	1	0	360	25	31	4	31	4	b0	556.7	70.4
4	12	bio	1	1	0	0	1	1	0	273	30	25	4	33	4	b0	595.1	65.1
4	13	bio	1	1	0	0	1	1	0	199	34	30	4	37	4	b0	645.4	61.5
4	14	bio	1	1	0	0	1	1	0	164	21	34	4	41	4	b0	709.3	58.7
4	15	bio	1	1	0	0	1	1	0	184	27	21	4	45	4	b0	755.8	62.4
4	16	bio	1	1	0	0	1	1	0	270	39	27	4	54	4	b0	879.7	66.5
4	17	bio	1	1	0	0	1	1	0	187	42	39	4	63	4	b0	1019.1	88.5
4	18	bio	1	1	0	0	1	1	0	185	25	42	4	71	4	b0	1160.9	83.8
4	19	bio	1	1	0	0	1	1	0	110	48	25	4	66	4	b0	1085.4	83.9
4	20	bio	1	1	0	0	1	1	0	188	29	48	4	80	4	b0	1311.2	83.5
4	21	bio	1	1	0	0	1	1	0	150	113	29	4	88	4	b0	1439.3	77.2
4	22	bio	1	1	0	0	1	1	0	166	20	113	4	96	4	b0	177.6	146.1
