id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
85	1	physik	10	0	0	1	0	1	0	176	89	.	85	794	85	p0	919.8	715.4
85	2	physik	10	0	0	1	0	1	0	94	51	89	85	.	85	p0	372.8	-39.2
85	3	physik	10	0	0	1	0	1	0	157	34	51	85	1	85	p0	86.9	55.1
85	4	physik	10	0	0	1	0	1	0	498	29	34	85	7	85	p0	189.8	66.4
85	5	physik	10	0	0	1	0	1	0	224	35	29	85	17	85	p0	332.8	65.2
85	6	physik	10	0	0	1	0	1	0	192	21	35	85	28	85	p0	528.6	52.5
85	7	physik	10	0	0	1	0	1	0	149	31	21	85	32	85	p0	586.0	48.9
85	8	physik	10	0	0	1	0	1	0	362	15	31	85	41	85	p0	733.9	44.0
85	9	physik	10	0	0	1	0	1	0	183	40	15	85	39	85	p0	699.7	39.8
85	10	physik	10	0	0	1	0	1	0	266	8	40	85	53	85	p0	916.2	41.8
85	11	physik	10	0	0	1	0	1	0	310	22	8	85	52	85	p0	902.6	51.0
85	12	physik	10	0	0	1	0	1	0	225	29	22	85	57	85	p0	962.5	62.4
85	13	physik	10	0	0	1	0	1	0	202	35	29	85	65	85	p0	1094.5	59.5
85	14	physik	10	0	0	1	0	1	0	301	38	35	85	75	85	p0	1268.5	58.7
85	15	physik	10	0	0	1	0	1	0	232	12	38	85	88	85	p0	1472.4	47.2
85	16	physik	10	0	0	1	0	1	0	223	23	12	85	86	85	p0	1442.3	49.3
85	17	physik	10	0	0	1	0	1	0	149	154	23	85	91	85	p0	1515.5	55.4
85	18	physik	10	0	0	1	0	1	0	308	28	154	85	104	85	p0	187.1	151.2
85	19	physik	10	0	0	1	0	1	0	316	27	28	85	112	85	p0	333.8	147.8
85	20	physik	10	0	0	1	0	1	0	184	42	27	85	107	85	p0	239.1	154.3
85	21	physik	10	0	0	1	0	1	0	308	25	42	85	99	85	p0	98.9	160.1
85	22	physik	10	0	0	1	0	1	0	191	25	25	85	104	85	p0	204.5	149.7
85	23	physik	10	0	0	1	0	1	0	266	33	25	85	110	85	p0	298.3	154.9
85	24	physik	10	0	0	1	0	1	0	290	159	33	85	123	85	p0	501.1	148.5
85	25	physik	10	0	0	1	0	1	0	189	25	159	85	128	85	p0	588.9	122.3
85	26	physik	10	0	0	1	0	1	0	103	55	25	85	133	85	p0	673.0	137.4
85	27	physik	10	0	0	1	0	1	0	312	20	55	85	107	85	p0	254.3	141.5
85	28	physik	10	0	0	1	0	1	0	189	24	20	85	109	85	p0	285.2	156.6
85	29	physik	10	0	0	1	0	1	0	168	24	24	85	112	85	p0	338.2	156.4
85	30	physik	10	0	0	1	0	1	0	222	24	24	85	108	85	p0	260.5	165.2
85	31	physik	10	0	0	1	0	1	0	190	22	24	85	104	85	p0	193.1	168.6
85	32	physik	10	0	0	1	0	1	0	256	30	22	85	101	85	p0	136.2	174.7
85	33	physik	10	0	0	1	0	1	0	174	26	30	85	109	85	p0	287.8	166.0
85	34	physik	10	0	0	1	0	1	0	186	21	26	85	117	85	p0	406.8	150.6
85	35	physik	10	0	0	1	0	1	0	180	44	21	85	113	85	p0	350.9	148.9
85	36	physik	10	0	0	1	0	1	0	282	33	44	85	131	85	p0	634.4	157.6
85	37	physik	10	0	0	1	0	1	0	222	24	33	85	140	85	p0	796.6	145.1
85	38	physik	10	0	0	1	0	1	0	221	22	24	85	144	85	p0	875.4	144.1
85	39	physik	10	0	0	1	0	1	0	307	36	22	85	148	85	p0	943.8	146.6
85	40	physik	10	0	0	1	0	1	0	379	32	36	85	158	85	p0	1101.4	147.5
85	41	physik	10	0	0	1	0	1	0	304	35	32	85	166	85	p0	1226.2	155.3
85	42	physik	10	0	0	1	0	1	0	224	29	35	85	177	85	p0	1390.0	156.3
85	43	physik	10	0	0	1	0	1	0	221	21	29	85	184	85	p0	1505.0	159.3
85	44	physik	10	0	0	1	0	1	0	115	163	21	85	188	85	p0	1566.0	151.0
85	45	physik	10	0	0	1	0	1	0	239	23	163	85	192	85	p0	119.5	226.9
85	46	physik	10	0	0	1	0	1	0	390	36	23	85	196	85	p0	175.6	242.6
85	47	physik	10	0	0	1	0	1	0	294	28	36	85	210	85	p0	385.7	235.5
85	48	physik	10	0	0	1	0	1	0	468	38	28	85	219	85	p0	521.2	242.1
85	49	physik	10	0	0	1	0	1	0	471	27	38	85	230	85	p0	710.3	231.9
85	50	physik	10	0	0	1	0	1	0	215	28	27	85	237	85	p0	821.9	242.4
85	51	physik	10	0	0	1	0	1	0	241	28	28	85	244	85	p0	939.1	237.1
85	52	physik	10	0	0	1	0	1	0	218	35	28	85	250	85	p0	1037.7	234.1
85	53	physik	10	0	0	1	0	1	0	240	27	35	85	261	85	p0	1220.7	243.5
85	54	physik	10	0	0	1	0	1	0	340	35	27	85	268	85	p0	1342.5	242.4
85	55	physik	10	0	0	1	0	1	0	166	175	35	85	276	85	p0	1484.1	248.0
85	56	physik	10	0	0	1	0	1	0	250	27	175	85	275	85	p0	1468.6	249.0
85	57	physik	10	0	0	1	0	1	0	355	77	27	85	269	85	p0	1355.4	240.3
85	58	physik	10	0	0	1	0	1	0	157	27	77	85	227	85	p0	665.3	232.6
85	59	physik	10	0	0	1	0	1	0	214	8	27	85	220	85	p0	546.6	242.9
85	60	physik	10	0	0	1	0	1	0	211	33	8	85	220	85	p0	530.5	245.4
85	61	physik	10	0	0	1	0	1	0	252	42	33	85	229	85	p0	700.5	245.8
85	62	physik	10	0	0	1	0	1	0	198	17	42	85	240	85	p0	878.5	239.4
85	63	physik	10	0	0	1	0	1	0	277	30	17	85	239	85	p0	850.9	238.1
85	64	physik	10	0	0	1	0	1	0	636	32	30	85	247	85	p0	1000.9	233.4
85	65	physik	10	0	0	1	0	1	0	301	23	32	85	256	85	p0	1138.5	238.3
85	66	physik	10	0	0	1	0	1	0	187	26	23	85	262	85	p0	1230.4	247.7
85	67	physik	10	0	0	1	0	1	0	295	34	26	85	268	85	p0	1349.6	253.3
85	68	physik	10	0	0	1	0	1	0	286	110	34	85	276	85	p0	1485.1	258.7
85	69	physik	10	0	0	1	0	1	0	142	25	110	85	292	85	p0	192.3	304.6
85	70	physik	10	0	0	1	0	1	0	441	33	25	85	285	85	p0	102.7	324.4
85	71	physik	10	0	0	1	0	1	0	300	28	33	85	298	85	p0	293.1	316.9
85	72	physik	10	0	0	1	0	1	0	175	27	28	85	306	85	p0	427.8	322.6
85	73	physik	10	0	0	1	0	1	0	205	41	27	85	313	85	p0	531.3	321.6
85	74	physik	10	0	0	1	0	1	0	339	33	41	85	323	85	p0	723.4	316.8
85	75	physik	10	0	0	1	0	1	0	269	153	33	85	335	85	p0	895.5	315.3
85	76	physik	10	0	0	1	0	1	0	167	24	153	85	350	85	p0	1143.3	319.3
85	77	physik	10	0	0	1	0	1	0	157	63	24	85	346	85	p0	1086.3	314.6
85	78	physik	10	0	0	1	0	1	0	189	33	63	85	227	85	p0	678.9	233.4
85	79	physik	10	0	0	1	0	1	0	212	52	33	85	219	85	p0	520.0	231.6
85	80	physik	10	0	0	1	0	1	0	347	36	52	85	232	85	p0	743.3	235.8
85	81	physik	10	0	0	1	0	1	0	374	22	36	85	242	85	p0	916.8	247.7
85	82	physik	10	0	0	1	0	1	0	184	32	22	85	239	85	p0	852.8	242.4
85	83	physik	10	0	0	1	0	1	0	450	35	32	85	248	85	p0	1008.5	244.3
85	84	physik	10	0	0	1	0	1	0	177	30	35	85	256	85	p0	1151.9	244.1
85	85	physik	10	0	0	1	0	1	0	200	23	30	85	263	85	p0	1258.6	254.6
85	86	physik	10	0	0	1	0	1	0	291	34	23	85	268	85	p0	1346.0	254.5
85	87	physik	10	0	0	1	0	1	0	355	153	34	85	.	85	p0	1493.8	263.1
85	88	physik	10	0	0	1	0	1	0	345	31	153	85	284	85	p0	91.9	331.1
85	89	physik	10	0	0	1	0	1	0	385	26	31	85	297	85	p0	277.4	324.6
85	90	physik	10	0	0	1	0	1	0	292	25	26	85	305	85	p0	410.0	330.4
