id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
31	1	bio	10	0	1	0	0	1	0	51	23	.	31	2	31	b0	93.1	62.9
31	2	bio	10	0	1	0	0	1	0	325	27	23	31	3	31	b0	136.0	66.8
31	3	bio	10	0	1	0	0	1	0	198	168	27	31	10	31	b0	236.9	78.4
31	4	bio	10	0	1	0	0	1	0	139	38	168	31	9	31	b0	231.1	96.8
31	5	bio	10	0	1	0	0	1	0	202	33	38	31	21	31	b0	401.7	97.8
31	6	bio	10	0	1	0	0	1	0	266	20	33	31	31	31	b0	563.4	86.2
31	7	bio	10	0	1	0	0	1	0	196	12	20	31	27	31	b0	510.1	91.7
31	8	bio	10	0	1	0	0	1	0	216	17	12	31	26	31	b0	487.2	87.6
31	9	bio	10	0	1	0	0	1	0	203	22	17	31	24	31	b0	458.1	85.9
31	10	bio	10	0	1	0	0	1	0	237	18	22	31	29	31	b0	536.2	78.8
31	11	bio	10	0	1	0	0	1	0	286	19	18	31	32	31	b0	573.5	76.2
31	12	bio	10	0	1	0	0	1	0	366	19	19	31	28	31	b0	526.9	73.8
31	13	bio	10	0	1	0	0	1	0	307	19	19	31	32	31	b0	582.3	78.5
31	14	bio	10	0	1	0	0	1	0	202	29	19	31	37	31	b0	644.1	68.1
31	15	bio	10	0	1	0	0	1	0	262	56	29	31	43	31	b0	724.2	59.4
31	16	bio	10	0	1	0	0	1	0	170	204	56	31	51	31	b0	841.4	54.1
31	17	bio	10	0	1	0	0	1	0	451	389	204	31	60	31	b0	982.7	72.4
31	18	bio	10	0	1	0	0	1	0	29	9	389	31	27	31	b0	512.5	94.6
31	19	bio	10	0	1	0	0	1	0	89	20	9	31	28	31	b0	519.7	45.9
31	20	bio	10	0	1	0	0	1	0	295	13	20	31	25	31	b0	473.0	87.7
31	21	bio	10	0	1	0	0	1	0	331	189	13	31	22	31	b0	443.5	96.9
31	22	bio	10	0	1	0	0	1	0	112	26	189	31	31	31	b0	558.0	97.6
31	23	bio	10	0	1	0	0	1	0	347	22	26	31	24	31	b0	467.7	87.0
31	24	bio	10	0	1	0	0	1	0	272	27	22	31	28	31	b0	525.7	92.0
31	25	bio	10	0	1	0	0	1	0	177	24	27	31	36	31	b0	626.2	90.1
31	26	bio	10	0	1	0	0	1	0	164	26	24	31	46	31	b0	766.6	74.9
31	27	bio	10	0	1	0	0	1	0	215	31	26	31	54	31	b0	894.7	60.6
31	28	bio	10	0	1	0	0	1	0	81	31	31	31	64	31	b0	1041.3	72.2
31	29	bio	10	0	1	0	0	1	0	190	31	31	31	74	31	b0	1203.8	76.5
31	30	bio	10	0	1	0	0	1	0	212	29	31	31	80	31	b0	1308.4	71.7
31	31	bio	10	0	1	0	0	1	0	272	119	29	31	87	31	b0	1418.7	70.2
31	32	bio	10	0	1	0	0	1	0	110	36	119	31	97	31	b0	189.5	131.2
31	33	bio	10	0	1	0	0	1	0	65	15	36	31	94	31	b0	148.6	153.5
31	34	bio	10	0	1	0	0	1	0	212	38	15	31	94	31	b0	145.3	152.0
31	35	bio	10	0	1	0	0	1	0	246	30	38	31	109	31	b0	375.2	147.5
31	36	bio	10	0	1	0	0	1	0	167	15	30	31	120	31	b0	543.8	148.4
31	37	bio	10	0	1	0	0	1	0	209	38	15	31	118	31	b0	515.2	150.2
31	38	bio	10	0	1	0	0	1	0	200	223	38	31	132	31	b0	730.1	146.2
31	39	bio	10	0	1	0	0	1	0	355	35	223	31	141	31	b0	874.3	155.9
31	40	bio	10	0	1	0	0	1	0	253	29	35	31	149	31	b0	1008.6	148.0
31	41	bio	10	0	1	0	0	1	0	269	12	29	31	156	31	b0	1117.2	154.3
31	42	bio	10	0	1	0	0	1	0	306	9	12	31	154	31	b0	1099.7	164.0
31	43	bio	10	0	1	0	0	1	0	224	25	9	31	157	31	b0	1129.8	163.2
31	44	bio	10	0	1	0	0	1	0	295	20	25	31	162	31	b0	1200.2	166.5
31	45	bio	10	0	1	0	0	1	0	148	23	20	31	158	31	b0	1150.1	172.4
31	46	bio	10	0	1	0	0	1	0	226	12	23	31	154	31	b0	1092.5	167.3
31	47	bio	10	0	1	0	0	1	0	317	11	12	31	152	31	b0	1061.5	160.6
31	48	bio	10	0	1	0	0	1	0	477	13	11	31	154	31	b0	1092.8	149.4
31	49	bio	10	0	1	0	0	1	0	151	10	13	31	152	31	b0	1069.1	139.8
31	50	bio	10	0	1	0	0	1	0	47	19	10	31	152	31	b0	1067.6	137.7
31	51	bio	10	0	1	0	0	1	0	219	8	19	31	155	31	b0	1106.3	138.5
31	52	bio	10	0	1	0	0	1	0	77	15	8	31	155	31	b0	1106.3	138.3
31	53	bio	10	0	1	0	0	1	0	218	12	15	31	158	31	b0	1152.9	146.0
31	54	bio	10	0	1	0	0	1	0	161	29	12	31	161	31	b0	1192.3	143.0
31	55	bio	10	0	1	0	0	1	0	192	224	29	31	168	31	b0	1297.1	142.0
31	56	bio	10	0	1	0	0	1	0	83	21	224	31	173	31	b0	1382.8	134.5
31	57	bio	10	0	1	0	0	1	0	244	27	21	31	177	31	b0	1461.8	133.6
31	58	bio	10	0	1	0	0	1	0	194	112	27	31	184	31	b0	1567.6	137.9
31	59	bio	10	0	1	0	0	1	0	85	49	112	31	197	31	b0	255.0	213.4
31	60	bio	10	0	1	0	0	1	0	366	30	49	31	188	31	b0	110.4	228.3
31	61	bio	10	0	1	0	0	1	0	204	32	30	31	196	31	b0	251.9	229.1
31	62	bio	10	0	1	0	0	1	0	188	9	32	31	204	31	b0	381.6	229.8
31	63	bio	10	0	1	0	0	1	0	89	28	9	31	203	31	b0	363.3	234.3
31	64	bio	10	0	1	0	0	1	0	261	30	28	31	212	31	b0	504.6	233.5
31	65	bio	10	0	1	0	0	1	0	335	29	30	31	220	31	b0	633.7	223.5
31	66	bio	10	0	1	0	0	1	0	278	24	29	31	229	31	b0	768.3	227.0
31	67	bio	10	0	1	0	0	1	0	142	35	24	31	233	31	b0	846.5	230.3
31	68	bio	10	0	1	0	0	1	0	212	9	35	31	238	31	b0	909.9	232.8
31	69	bio	10	0	1	0	0	1	0	242	36	9	31	237	31	b0	904.2	235.8
31	70	bio	10	0	1	0	0	1	0	187	19	36	31	246	31	b0	1042.3	229.6
