id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
74	1	physik	7	0	0	0	0	0	1	179	30	.	74	1	74	p0	82.6	38.3
74	2	physik	7	0	0	0	0	0	1	171	20	30	74	4	74	p0	129.6	39.9
74	3	physik	7	0	0	0	0	0	1	293	12	20	74	5	74	p0	163.2	23.9
74	4	physik	7	0	0	0	0	0	1	324	28	12	74	8	74	p0	191.1	25.6
74	5	physik	7	0	0	0	0	0	1	600	28	28	74	15	74	p0	316.4	29.1
74	6	physik	7	0	0	0	0	0	1	354	26	28	74	22	74	p0	431.6	32.0
74	7	physik	7	0	0	0	0	0	1	186	20	26	74	27	74	p0	518.7	32.3
74	8	physik	7	0	0	0	0	0	1	197	30	20	74	29	74	p0	547.6	32.4
74	9	physik	7	0	0	0	0	0	1	281	25	30	74	36	74	p0	654.2	33.1
74	10	physik	7	0	0	0	0	0	1	429	32	25	74	40	74	p0	721.8	36.1
74	11	physik	7	0	0	0	0	0	1	273	6	32	74	52	74	p0	896.2	40.4
74	12	physik	7	0	0	0	0	0	1	120	133	6	74	50	74	p0	877.0	44.6
74	13	physik	7	0	0	0	0	0	1	234	26	133	74	50	74	p0	877.7	34.6
74	14	physik	7	0	0	0	0	0	1	151	32	26	74	57	74	p0	964.8	45.4
74	15	physik	7	0	0	0	0	0	1	293	13	32	74	41	74	p0	728.0	52.1
74	16	physik	7	0	0	0	0	0	1	158	23	13	74	39	74	p0	698.2	51.0
74	17	physik	7	0	0	0	0	0	1	257	42	23	74	44	74	p0	770.7	43.2
74	18	physik	7	0	0	0	0	0	1	430	34	42	74	62	74	p0	1051.8	44.6
74	19	physik	7	0	0	0	0	0	1	284	16	34	74	72	74	p0	1221.9	64.0
74	20	physik	7	0	0	0	0	0	1	330	31	16	74	70	74	p0	1183.4	64.8
74	21	physik	7	0	0	0	0	0	1	395	27	31	74	78	74	p0	1324.0	60.8
74	22	physik	7	0	0	0	0	0	1	259	26	27	74	83	74	p0	1408.2	49.8
74	23	physik	7	0	0	0	0	0	1	211	26	26	74	90	74	p0	1504.2	45.3
74	24	physik	7	0	0	0	0	0	1	256	26	26	74	78	74	p0	1319.8	60.8
74	25	physik	7	0	0	0	0	0	1	277	29	26	74	83	74	p0	1402.9	48.3
74	26	physik	7	0	0	0	0	0	1	568	22	29	74	90	74	p0	1502.7	41.8
74	27	physik	7	0	0	0	0	0	1	242	30	22	74	93	74	p0	1548.7	41.2
74	28	physik	7	0	0	0	0	0	1	103	106	30	74	92	74	p0	1534.2	55.0
74	29	physik	7	0	0	0	0	0	1	54	51	106	74	107	74	p0	240.4	169.2
74	30	physik	7	0	0	0	0	0	1	452	28	51	74	100	74	p0	114.4	151.7
