id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
77	1	bio	1	1	1	1	1	1	1	135	39	.	77	.	77	b0	77.1	72.2
77	2	bio	1	1	1	1	1	1	1	90	39	39	77	202	77	b0	339.0	185.1
77	3	bio	1	1	1	1	1	1	1	143	8	39	77	5	77	b0	150.3	65.6
77	4	bio	1	1	1	1	1	1	1	187	27	8	77	3	77	b0	131.9	72.9
77	5	bio	1	1	1	1	1	1	1	194	14	27	77	11	77	b0	249.6	71.5
77	6	bio	1	1	1	1	1	1	1	62	20	14	77	13	77	b0	279.3	71.9
77	7	bio	1	1	1	1	1	1	1	166	20	20	77	16	77	b0	328.5	72.3
77	8	bio	1	1	1	1	1	1	1	167	23	20	77	20	77	b0	391.4	69.1
77	9	bio	1	1	1	1	1	1	1	181	16	23	77	24	77	b0	463.4	65.3
77	10	bio	1	1	1	1	1	1	1	195	16	16	77	26	77	b0	495.0	69.6
77	11	bio	1	1	1	1	1	1	1	191	23	16	77	28	77	b0	525.6	67.1
77	12	bio	1	1	1	1	1	1	1	183	25	23	77	34	77	b0	603.7	64.4
77	13	bio	1	1	1	1	1	1	1	147	27	25	77	40	77	b0	689.4	62.2
77	14	bio	1	1	1	1	1	1	1	223	13	27	77	46	77	b0	776.2	58.7
77	15	bio	1	1	1	1	1	1	1	273	24	13	77	48	77	b0	799.4	62.3
77	16	bio	1	1	1	1	1	1	1	176	15	24	77	41	77	b0	702.6	59.8
77	17	bio	1	1	1	1	1	1	1	241	34	15	77	38	77	b0	662.5	58.1
77	18	bio	1	1	1	1	1	1	1	426	17	34	77	51	77	b0	838.7	54.6
77	19	bio	1	1	1	1	1	1	1	171	13	17	77	47	77	b0	790.0	62.2
77	20	bio	1	1	1	1	1	1	1	72	43	13	77	50	77	b0	828.0	62.9
77	21	bio	1	1	1	1	1	1	1	171	22	43	77	27	77	b0	511.8	67.0
77	22	bio	1	1	1	1	1	1	1	91	26	22	77	22	77	b0	439.3	65.8
77	23	bio	1	1	1	1	1	1	1	204	7	26	77	17	77	b0	342.6	72.8
77	24	bio	1	1	1	1	1	1	1	92	50	7	77	18	77	b0	357.5	77.2
77	25	bio	1	1	1	1	1	1	1	251	14	50	77	51	77	b0	837.8	67.5
77	26	bio	1	1	1	1	1	1	1	208	24	14	77	53	77	b0	873.4	64.6
77	27	bio	1	1	1	1	1	1	1	273	32	24	77	58	77	b0	959.2	64.8
77	28	bio	1	1	1	1	1	1	1	241	37	32	77	67	77	b0	1107.8	76.1
77	29	bio	1	1	1	1	1	1	1	208	28	37	77	78	77	b0	1281.0	74.9
77	30	bio	1	1	1	1	1	1	1	196	17	28	77	84	77	b0	1380.2	67.1
77	31	bio	1	1	1	1	1	1	1	103	100	17	77	87	77	b0	1423.0	61.9
77	32	bio	1	1	1	1	1	1	1	285	26	100	77	91	77	b0	99.2	158.6
77	33	bio	1	1	1	1	1	1	1	159	22	26	77	101	77	b0	242.4	150.0
77	34	bio	1	1	1	1	1	1	1	193	21	22	77	107	77	b0	334.4	139.6
77	35	bio	1	1	1	1	1	1	1	155	26	21	77	110	77	b0	395.7	133.2
77	36	bio	1	1	1	1	1	1	1	203	21	26	77	116	77	b0	498.1	126.9
77	37	bio	1	1	1	1	1	1	1	160	31	21	77	120	77	b0	548.2	129.2
77	38	bio	1	1	1	1	1	1	1	276	31	31	77	130	77	b0	708.6	129.9
77	39	bio	1	1	1	1	1	1	1	241	14	31	77	140	77	b0	863.6	134.9
77	40	bio	1	1	1	1	1	1	1	245	32	14	77	139	77	b0	831.3	134.9
77	41	bio	1	1	1	1	1	1	1	238	29	32	77	146	77	b0	975.8	138.1
77	42	bio	1	1	1	1	1	1	1	279	11	29	77	154	77	b0	1097.5	148.2
77	43	bio	1	1	1	1	1	1	1	194	25	11	77	152	77	b0	1071.1	146.8
77	44	bio	1	1	1	1	1	1	1	249	18	25	77	159	77	b0	1163.6	153.5
77	45	bio	1	1	1	1	1	1	1	129	25	18	77	163	77	b0	1218.5	158.5
77	46	bio	1	1	1	1	1	1	1	169	23	25	77	168	77	b0	1307.7	159.0
77	47	bio	1	1	1	1	1	1	1	340	35	23	77	172	77	b0	1373.0	164.5
77	48	bio	1	1	1	1	1	1	1	220	117	35	77	184	77	b0	1564.1	157.3
77	49	bio	1	1	1	1	1	1	1	232	21	117	77	.	77	b0	65.2	241.7
77	50	bio	1	1	1	1	1	1	1	315	26	21	77	190	77	b0	151.2	238.4
77	51	bio	1	1	1	1	1	1	1	617	25	26	77	197	77	b0	271.5	228.8
77	52	bio	1	1	1	1	1	1	1	178	22	25	77	204	77	b0	377.5	227.2
77	53	bio	1	1	1	1	1	1	1	172	19	22	77	208	77	b0	446.6	218.6
77	54	bio	1	1	1	1	1	1	1	168	31	19	77	211	77	b0	497.6	213.7
77	55	bio	1	1	1	1	1	1	1	249	10	31	77	219	77	b0	623.4	211.3
77	56	bio	1	1	1	1	1	1	1	245	42	10	77	221	77	b0	639.1	217.3
77	57	bio	1	1	1	1	1	1	1	184	25	42	77	202	77	b0	335.8	230.7
77	58	bio	1	1	1	1	1	1	1	258	24	25	77	196	77	b0	252.9	234.4
77	59	bio	1	1	1	1	1	1	1	179	123	24	77	191	77	b0	166.9	235.1
77	60	bio	1	1	1	1	1	1	1	215	22	123	77	227	77	b0	746.1	213.8
77	61	bio	1	1	1	1	1	1	1	181	24	22	77	230	77	b0	806.3	206.7
