fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	physik	2	0	0	0	1	1	1	315	18	.	39	3	39	p3	111.7	60.3
2	physik	2	0	0	0	1	1	1	235	26	18	39	5	39	p3	162.8	42.2
3	physik	2	0	0	0	1	1	1	307	21	26	39	15	39	p3	299.0	46.1
4	physik	2	0	0	0	1	1	1	226	39	21	39	10	39	p3	231.1	47.4
5	physik	2	0	0	0	1	1	1	238	39	39	39	20	39	p3	384.4	51.8
6	physik	2	0	0	0	1	1	1	305	13	39	39	10	39	p3	226.2	42.0
7	physik	2	0	0	0	1	1	1	333	19	13	39	8	39	p3	194.9	35.8
8	physik	2	0	0	0	1	1	1	315	27	19	39	12	39	p3	258.0	34.0
9	physik	2	0	0	0	1	1	1	363	25	27	39	21	39	p3	390.4	47.5
10	physik	2	0	0	0	1	1	1	314	21	25	39	29	39	p3	530.8	55.2
11	physik	2	0	0	0	1	1	1	473	13	21	39	33	39	p3	595.9	63.4
12	physik	2	0	0	0	1	1	1	182	37	13	39	36	39	p3	628.3	68.8
13	physik	2	0	0	0	1	1	1	205	24	37	39	43	39	p3	740.4	67.0
14	physik	2	0	0	0	1	1	1	256	21	24	39	48	39	p3	834.0	67.8
15	physik	2	0	0	0	1	1	1	293	18	21	39	53	39	p3	899.3	64.3
16	physik	2	0	0	0	1	1	1	211	36	18	39	57	39	p3	951.8	50.3
17	physik	2	0	0	0	1	1	1	510	22	36	39	65	39	p3	1086.4	56.0
18	physik	2	0	0	0	1	1	1	394	26	22	39	60	39	p3	992.1	57.7
19	physik	2	0	0	0	1	1	1	261	23	26	39	66	39	p3	1091.0	59.9
20	physik	2	0	0	0	1	1	1	419	21	23	39	70	39	p3	1171.7	64.3
21	physik	2	0	0	0	1	1	1	589	17	21	39	75	39	p3	1245.7	71.8
22	physik	2	0	0	0	1	1	1	325	24	17	39	78	39	p3	1292.5	58.2
23	physik	2	0	0	0	1	1	1	269	16	24	39	85	39	p3	1402.1	52.2
24	physik	2	0	0	0	1	1	1	197	16	16	39	87	39	p3	1446.6	59.2
25	physik	2	0	0	0	1	1	1	313	16	16	39	85	39	p3	1410.8	55.3
26	physik	2	0	0	0	1	1	1	216	19	16	39	88	39	p3	1463.1	65.6
