fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	physik	11	0	1	1	1	0	1	245	32	.	71	1	7	p5	83.5	50.0
2	physik	11	0	1	1	1	0	1	245	23	32	71	5	7	p5	156.0	51.1
3	physik	11	0	1	1	1	0	1	208	32	23	71	2	7	p5	102.7	48.0
4	physik	11	0	1	1	1	0	1	198	26	32	71	8	7	p5	200.6	49.0
5	physik	11	0	1	1	1	0	1	173	32	26	71	16	7	p5	322.8	50.3
6	physik	11	0	1	1	1	0	1	208	27	32	71	21	7	p5	409.6	55.6
7	physik	11	0	1	1	1	0	1	170	22	27	71	14	7	p5	285.7	51.1
8	physik	11	0	1	1	1	0	1	311	24	22	71	11	7	p5	237.3	51.1
9	physik	11	0	1	1	1	0	1	157	32	24	71	17	7	p5	333.4	57.5
10	physik	11	0	1	1	1	0	1	215	30	32	71	22	7	p5	418.3	58.5
11	physik	11	0	1	1	1	0	1	190	32	30	71	33	7	p5	598.4	51.0
12	physik	11	0	1	1	1	0	1	170	25	32	71	28	7	p5	508.5	51.0
13	physik	11	0	1	1	1	0	1	269	31	25	71	22	7	p5	424.9	52.9
14	physik	11	0	1	1	1	0	1	229	30	31	71	7	7	p5	178.2	44.0
15	physik	11	0	1	1	1	0	1	173	26	30	71	2	7	p5	105.7	47.1
16	physik	11	0	1	1	1	0	1	314	43	26	71	9	7	p5	207.8	48.2
17	physik	11	0	1	1	1	0	1	140	33	43	71	17	7	p5	345.6	53.3
18	physik	11	0	1	1	1	0	1	253	33	33	71	23	7	p5	432.3	54.7
19	physik	11	0	1	1	1	0	1	290	13	33	71	37	7	p5	661.6	53.6
20	physik	11	0	1	1	1	0	1	332	41	13	71	36	7	p5	643.3	55.0
21	physik	11	0	1	1	1	0	1	316	38	41	71	26	7	p5	481.8	55.2
22	physik	11	0	1	1	1	0	1	163	37	38	71	38	7	p5	672.4	54.1
23	physik	11	0	1	1	1	0	1	214	28	37	71	44	7	p5	777.1	48.0
24	physik	11	0	1	1	1	0	1	361	14	28	71	52	7	p5	909.4	44.1
25	physik	11	0	1	1	1	0	1	149	25	14	71	51	7	p5	888.5	42.7
26	physik	11	0	1	1	1	0	1	245	23	25	71	57	7	p5	978.5	41.3
27	physik	11	0	1	1	1	0	1	217	25	23	71	61	7	p5	1042.8	51.2
28	physik	11	0	1	1	1	0	1	214	24	25	71	52	7	p5	907.8	45.0
29	physik	11	0	1	1	1	0	1	182	27	24	71	57	7	p5	981.9	50.2
30	physik	11	0	1	1	1	0	1	282	9	27	71	66	7	p5	1139.3	46.7
31	physik	11	0	1	1	1	0	1	108	28	9	71	65	7	p5	1122.8	47.1
32	physik	11	0	1	1	1	0	1	214	21	28	71	72	7	p5	1240.2	54.6
33	physik	11	0	1	1	1	0	1	269	33	21	71	78	7	p5	1328.5	48.4
34	physik	11	0	1	1	1	0	1	242	25	33	71	70	7	p5	1190.4	47.8
35	physik	11	0	1	1	1	0	1	155	21	25	71	76	7	p5	1301.3	54.9
36	physik	11	0	1	1	1	0	1	259	27	21	71	80	7	p5	1354.0	56.4
37	physik	11	0	1	1	1	0	1	182	91	27	71	87	7	p5	1468.7	48.3
38	physik	11	0	1	1	1	0	1	200	18	91	71	94	7	p5	150.2	153.4
39	physik	11	0	1	1	1	0	1	185	36	18	71	92	7	p5	130.0	150.8
40	physik	11	0	1	1	1	0	1	259	32	36	71	103	7	p5	317.1	150.2
41	physik	11	0	1	1	1	0	1	262	22	32	71	108	7	p5	396.4	148.8
42	physik	11	0	1	1	1	0	1	162	22	22	71	101	7	p5	282.7	143.6
