fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	11	0	1	1	1	0	1	238	48	.	97	.	97	b2	67.8	58.9
2	bio	11	0	1	1	1	0	1	265	35	48	97	10	97	b2	225.3	50.9
3	bio	11	0	1	1	1	0	1	212	45	35	97	5	97	b2	140.3	48.7
4	bio	11	0	1	1	1	0	1	181	45	45	97	14	97	b2	276.6	56.1
5	bio	11	0	1	1	1	0	1	287	41	45	97	21	97	b2	410.3	65.9
6	bio	11	0	1	1	1	0	1	200	45	41	97	31	97	b2	567.1	55.6
7	bio	11	0	1	1	1	0	1	116	96	45	97	38	97	b2	686.1	62.4
8	bio	11	0	1	1	1	0	1	185	39	96	97	40	97	b2	734.5	53.4
9	bio	11	0	1	1	1	0	1	337	57	39	97	49	97	b2	882.2	53.6
10	bio	11	0	1	1	1	0	1	306	42	57	97	64	97	b2	1103.3	58.6
11	bio	11	0	1	1	1	0	1	220	33	42	97	75	97	b2	1284.0	60.2
12	bio	11	0	1	1	1	0	1	187	35	33	97	79	97	b2	1353.6	62.7
13	bio	11	0	1	1	1	0	1	195	32	35	97	85	97	b2	1440.7	64.7
14	bio	11	0	1	1	1	0	1	174	158	32	97	88	97	b2	1499.1	68.6
15	bio	11	0	1	1	1	0	1	157	45	158	97	100	97	b2	168.2	140.1
16	bio	11	0	1	1	1	0	1	235	51	45	97	97	97	b2	120.7	146.1
17	bio	11	0	1	1	1	0	1	238	54	51	97	104	97	b2	247.7	152.5
18	bio	11	0	1	1	1	0	1	173	31	54	97	118	97	b2	455.5	145.6
19	bio	11	0	1	1	1	0	1	274	58	31	97	117	97	b2	432.1	155.0
20	bio	11	0	1	1	1	0	1	203	128	58	97	128	97	b2	612.9	151.4
21	bio	11	0	1	1	1	0	1	218	50	128	97	136	97	b2	760.4	148.0
22	bio	11	0	1	1	1	0	1	170	36	50	97	144	97	b2	891.3	139.6
23	bio	11	0	1	1	1	0	1	105	34	36	97	149	97	b2	968.2	139.2
24	bio	11	0	1	1	1	0	1	209	34	34	97	145	97	b2	906.5	126.9
25	bio	11	0	1	1	1	0	1	240	35	34	97	152	97	b2	1031.6	133.8
26	bio	11	0	1	1	1	0	1	176	34	35	97	157	97	b2	1115.4	140.0
27	bio	11	0	1	1	1	0	1	297	31	34	97	163	97	b2	1205.2	145.2
28	bio	11	0	1	1	1	0	1	140	37	31	97	160	97	b2	1171.9	150.1
29	bio	11	0	1	1	1	0	1	252	35	37	97	168	97	b2	1297.3	146.3
30	bio	11	0	1	1	1	0	1	185	34	35	97	174	97	b2	1388.4	148.2
31	bio	11	0	1	1	1	0	1	201	161	34	97	177	97	b2	1449.5	152.0
32	bio	11	0	1	1	1	0	1	133	52	161	97	191	97	b2	212.6	244.5
33	bio	11	0	1	1	1	0	1	530	50	52	97	185	97	b2	120.8	226.1
34	bio	11	0	1	1	1	0	1	145	110	50	97	194	97	b2	258.3	227.2
35	bio	11	0	1	1	1	0	1	206	57	110	97	197	97	b2	309.2	227.0
36	bio	11	0	1	1	1	0	1	215	50	57	97	209	97	b2	523.6	233.9
37	bio	11	0	1	1	1	0	1	181	52	50	97	217	97	b2	650.9	223.2
38	bio	11	0	1	1	1	0	1	325	41	52	97	233	97	b2	880.4	221.8
39	bio	11	0	1	1	1	0	1	192	37	41	97	150	97	b2	989.1	126.9
40	bio	11	0	1	1	1	0	1	215	50	37	97	157	97	b2	1106.2	140.7
41	bio	11	0	1	1	1	0	1	246	35	50	97	167	97	b2	1275.9	147.2
42	bio	11	0	1	1	1	0	1	122	154	35	97	173	97	b2	1382.9	145.7
43	bio	11	0	1	1	1	0	1	191	52	154	97	225	97	b2	756.5	221.6
44	bio	11	0	1	1	1	0	1	205	60	52	97	215	97	b2	616.9	219.6
45	bio	11	0	1	1	1	0	1	254	48	60	97	244	97	b2	1058.2	224.8
46	bio	11	0	1	1	1	0	1	197	37	48	97	252	97	b2	1187.9	235.4
47	bio	11	0	1	1	1	0	1	260	41	37	97	245	97	b2	1083.3	227.6
48	bio	11	0	1	1	1	0	1	475	39	41	97	256	97	b2	1268.5	240.1
49	bio	11	0	1	1	1	0	1	341	37	39	97	266	97	b2	1410.8	252.8
50	bio	11	0	1	1	1	0	1	170	100	37	97	273	97	b2	1530.5	251.6
51	bio	11	0	1	1	1	0	1	100	52	100	97	283	97	b2	212.0	331.2
52	bio	11	0	1	1	1	0	1	245	52	52	97	278	97	b2	134.9	309.1
53	bio	11	0	1	1	1	0	1	367	39	52	97	285	97	b2	250.3	313.6
54	bio	11	0	1	1	1	0	1	182	108	39	97	294	97	b2	387.5	309.6
55	bio	11	0	1	1	1	0	1	101	39	108	97	300	97	b2	484.2	308.5
56	bio	11	0	1	1	1	0	1	207	51	39	97	291	97	b2	356.4	312.1
57	bio	11	0	1	1	1	0	1	311	56	51	97	285	97	b2	247.1	310.9
58	bio	11	0	1	1	1	0	1	200	51	56	97	299	97	b2	468.3	303.3
59	bio	11	0	1	1	1	0	1	294	39	51	97	305	97	b2	586.3	287.9
60	bio	11	0	1	1	1	0	1	124	191	39	97	301	97	b2	508.3	277.7
61	bio	11	0	1	1	1	0	1	235	46	191	97	302	97	b2	515.8	318.1
62	bio	11	0	1	1	1	0	1	167	54	46	97	307	97	b2	615.4	309.9
63	bio	11	0	1	1	1	0	1	274	56	54	97	318	97	b2	784.9	294.5
64	bio	11	0	1	1	1	0	1	154	37	56	97	333	97	b2	1004.4	312.1
65	bio	11	0	1	1	1	0	1	183	38	37	97	340	97	b2	1142.7	315.6
66	bio	11	0	1	1	1	0	1	195	34	38	97	350	97	b2	1284.4	319.5
67	bio	11	0	1	1	1	0	1	138	34	34	97	356	97	b2	1368.5	323.2
68	bio	11	0	1	1	1	0	1	180	39	34	97	349	97	b2	1272.1	316.3
69	bio	11	0	1	1	1	0	1	143	28	39	97	359	97	b2	1425.0	332.5
70	bio	11	0	1	1	1	0	1	88	98	28	97	362	97	b2	1466.7	334.2
71	bio	11	0	1	1	1	0	1	111	38	98	97	375	97	b2	199.8	389.4
72	bio	11	0	1	1	1	0	1	202	59	38	97	371	97	b2	145.4	380.3
73	bio	11	0	1	1	1	0	1	214	48	59	97	388	97	b2	407.4	371.0
74	bio	11	0	1	1	1	0	1	197	135	48	97	398	97	b2	581.0	379.7
75	bio	11	0	1	1	1	0	1	255	55	135	97	414	97	b2	819.6	387.6
76	bio	11	0	1	1	1	0	1	253	35	55	97	427	97	b2	1012.8	395.3
77	bio	11	0	1	1	1	0	1	345	36	35	97	434	97	b2	1129.0	392.6
78	bio	11	0	1	1	1	0	1	178	33	36	97	440	97	b2	1217.0	397.3
79	bio	11	0	1	1	1	0	1	155	106	33	97	445	97	b2	1288.6	409.1
80	bio	11	0	1	1	1	0	1	226	110	106	97	451	97	b2	1392.8	411.7
81	bio	11	0	1	1	1	0	1	283	47	110	97	462	97	b2	172.2	459.4
82	bio	11	0	1	1	1	0	1	231	47	47	97	469	97	b2	262.6	449.2
83	bio	11	0	1	1	1	0	1	144	33	47	97	476	97	b2	387.1	457.6
84	bio	11	0	1	1	1	0	1	153	48	33	97	474	97	b2	357.3	457.9
85	bio	11	0	1	1	1	0	1	133	90	48	97	483	97	b2	504.7	456.9
86	bio	11	0	1	1	1	0	1	178	43	90	97	493	97	b2	665.7	464.9
87	bio	11	0	1	1	1	0	1	173	35	43	97	500	97	b2	783.2	461.9
88	bio	11	0	1	1	1	0	1	158	41	35	97	509	97	b2	911.2	458.1
89	bio	11	0	1	1	1	0	1	200	40	41	97	505	97	b2	863.0	457.8
90	bio	11	0	1	1	1	0	1	277	63	40	97	503	97	b2	833.8	469.6
91	bio	11	0	1	1	1	0	1	217	36	63	97	517	97	b2	1033.5	468.8
92	bio	11	0	1	1	1	0	1	143	37	36	97	524	97	b2	1139.8	475.9
93	bio	11	0	1	1	1	0	1	137	37	37	97	529	97	b2	1217.7	475.1
94	bio	11	0	1	1	1	0	1	264	55	37	97	520	97	b2	1073.4	467.8
95	bio	11	0	1	1	1	0	1	169	35	55	97	531	97	b2	1258.9	472.7
96	bio	11	0	1	1	1	0	1	243	33	35	97	536	97	b2	1345.3	467.4
97	bio	11	0	1	1	1	0	1	164	429	33	97	532	97	b2	1285.2	459.1
98	bio	11	0	1	1	1	0	1	100	49	429	97	539	97	b2	1389.4	455.3
99	bio	11	0	1	1	1	0	1	157	113	49	97	547	97	b2	1516.3	482.6
100	bio	11	0	1	1	1	0	1	106	54	113	97	558	97	b2	198.7	533.9
101	bio	11	0	1	1	1	0	1	451	35	54	97	553	97	b2	130.7	532.4
102	bio	11	0	1	1	1	0	1	245	121	35	97	564	97	b2	285.4	539.7
103	bio	11	0	1	1	1	0	1	395	48	121	97	573	97	b2	440.2	544.3
104	bio	11	0	1	1	1	0	1	192	36	48	97	583	97	b2	586.4	538.5
105	bio	11	0	1	1	1	0	1	216	41	36	97	590	97	b2	698.0	532.4
106	bio	11	0	1	1	1	0	1	231	29	41	97	603	97	b2	911.0	536.2
107	bio	11	0	1	1	1	0	1	165	44	29	97	602	97	b2	894.7	533.9
108	bio	11	0	1	1	1	0	1	746	65	44	97	620	97	b2	1159.0	543.7
109	bio	11	0	1	1	1	0	1	132	59	65	97	596	97	b2	811.1	531.6
110	bio	11	0	1	1	1	0	1	131	62	59	97	579	97	b2	539.4	540.2
111	bio	11	0	1	1	1	0	1	184	39	62	97	565	97	b2	315.7	523.6
112	bio	11	0	1	1	1	0	1	264	26	39	97	557	97	b2	180.3	525.1
113	bio	11	0	1	1	1	0	1	194	171	26	97	554	97	b2	147.1	534.7
114	bio	11	0	1	1	1	0	1	176	208	171	97	571	97	b2	400.5	558.2
115	bio	11	0	1	1	1	0	1	237	55	208	97	585	97	b2	620.0	567.3
116	bio	11	0	1	1	1	0	1	340	28	55	97	597	97	b2	816.2	553.9
117	bio	11	0	1	1	1	0	1	200	45	28	97	595	97	b2	782.1	552.7
118	bio	11	0	1	1	1	0	1	258	37	45	97	590	97	b2	706.0	548.4
119	bio	11	0	1	1	1	0	1	206	58	37	97	585	97	b2	626.2	553.8
120	bio	11	0	1	1	1	0	1	183	39	58	97	600	97	b2	870.7	543.7
121	bio	11	0	1	1	1	0	1	171	39	39	97	610	97	b2	1007.7	544.9
122	bio	11	0	1	1	1	0	1	208	54	39	97	621	97	b2	1174.9	549.4
123	bio	11	0	1	1	1	0	1	200	33	54	97	630	97	b2	1330.9	554.4
124	bio	11	0	1	1	1	0	1	164	24	33	97	633	97	b2	1385.0	556.3
125	bio	11	0	1	1	1	0	1	160	113	24	97	635	97	b2	1423.8	555.8
126	bio	11	0	1	1	1	0	1	196	44	113	97	644	97	b2	164.5	638.1
127	bio	11	0	1	1	1	0	1	272	51	44	97	642	97	b2	137.1	625.3
128	bio	11	0	1	1	1	0	1	261	38	51	97	652	97	b2	288.9	624.7
129	bio	11	0	1	1	1	0	1	332	32	38	97	660	97	b2	406.5	631.8
130	bio	11	0	1	1	1	0	1	272	63	32	97	657	97	b2	361.4	631.4
131	bio	11	0	1	1	1	0	1	160	54	63	97	679	97	b2	717.7	626.6
132	bio	11	0	1	1	1	0	1	156	50	54	97	674	97	b2	627.3	620.4
133	bio	11	0	1	1	1	0	1	104	131	50	97	684	97	b2	783.3	630.5
134	bio	11	0	1	1	1	0	1	151	29	131	97	696	97	b2	964.8	624.7
135	bio	11	0	1	1	1	0	1	197	39	29	97	693	97	b2	928.1	632.0
136	bio	11	0	1	1	1	0	1	181	23	39	97	703	97	b2	1096.9	630.7
137	bio	11	0	1	1	1	0	1	171	30	23	97	702	97	b2	1075.4	634.4
