fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	6	0	0	0	1	1	0	245	25	.	12	1	12	b5	87.3	58.6
2	bio	6	0	0	0	1	1	0	453	18	25	12	5	12	b5	155.4	41.9
3	bio	6	0	0	0	1	1	0	204	28	18	12	3	12	b5	121.5	43.3
4	bio	6	0	0	0	1	1	0	277	26	28	12	11	12	b5	255.7	48.8
5	bio	6	0	0	0	1	1	0	199	23	26	12	15	12	b5	343.4	43.7
6	bio	6	0	0	0	1	1	0	194	18	23	12	20	12	b5	403.6	36.8
7	bio	6	0	0	0	1	1	0	327	33	18	12	22	12	b5	433.0	37.0
8	bio	6	0	0	0	1	1	0	291	30	33	12	12	12	b5	288.3	46.6
9	bio	6	0	0	0	1	1	0	264	31	30	12	21	12	b5	423.0	39.6
10	bio	6	0	0	0	1	1	0	282	14	31	12	28	12	b5	533.6	26.5
11	bio	6	0	0	0	1	1	0	289	35	14	12	29	12	b5	551.9	28.3
12	bio	6	0	0	0	1	1	0	266	24	35	12	20	12	b5	410.5	39.3
13	bio	6	0	0	0	1	1	0	202	58	24	12	16	12	b5	355.9	44.6
14	bio	6	0	0	0	1	1	0	252	14	58	12	.	12	b5	692.1	13.5
15	bio	6	0	0	0	1	1	0	438	11	14	12	.	12	b5	674.2	18.5
16	bio	6	0	0	0	1	1	0	279	27	11	12	.	12	b5	666.7	16.6
17	bio	6	0	0	0	1	1	0	320	31	27	12	.	12	b5	762.3	11.5
18	bio	6	0	0	0	1	1	0	424	36	31	12	.	12	b5	875.0	12.9
19	bio	6	0	0	0	1	1	0	880	18	36	12	59	12	b5	1043.3	33.5
20	bio	6	0	0	0	1	1	0	151	30	18	12	63	12	b5	1093.9	37.3
21	bio	6	0	0	0	1	1	0	275	32	30	12	69	12	b5	1197.4	33.8
22	bio	6	0	0	0	1	1	0	489	9	32	12	.	12	b5	1317.6	9.0
23	bio	6	0	0	0	1	1	0	178	48	9	12	.	12	b5	1294.4	19.6
24	bio	6	0	0	0	1	1	0	240	117	48	12	.	12	b5	1467.1	-9.3
25	bio	6	0	0	0	1	1	0	139	51	117	12	107	12	b5	347.8	148.1
26	bio	6	0	0	0	1	1	0	292	23	51	12	94	12	b5	150.5	168.9
27	bio	6	0	0	0	1	1	0	211	19	23	12	98	12	b5	207.8	156.7
