fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	physik	11	1	0	0	1	1	1	174	68	3	4	418	4	p4	756.9	387.2
2	physik	11	1	0	0	1	1	1	140	20	68	4	.	4	p4	176.5	9.5
3	physik	11	1	0	0	1	1	1	137	39	20	4	4	4	p4	148.8	43.9
4	physik	11	1	0	0	1	1	1	145	149	39	4	15	4	p4	327.0	54.7
5	physik	11	1	0	0	1	1	1	104	35	149	4	24	4	p4	462.3	56.5
6	physik	11	1	0	0	1	1	1	174	24	35	4	37	4	p4	643.4	58.3
7	physik	11	1	0	0	1	1	1	277	44	24	4	31	4	p4	556.8	51.8
8	physik	11	1	0	0	1	1	1	210	32	44	4	48	4	p4	843.5	59.2
9	physik	11	1	0	0	1	1	1	130	140	32	4	61	4	p4	1050.6	51.3
10	physik	11	1	0	0	1	1	1	153	34	140	4	74	4	p4	1249.3	61.4
11	physik	11	1	0	0	1	1	1	288	36	34	4	79	4	p4	1333.2	49.7
12	physik	11	1	0	0	1	1	1	209	13	36	4	91	4	p4	1512.2	44.4
13	physik	11	1	0	0	1	1	1	95	111	13	4	89	4	p4	1482.8	42.5
14	physik	11	1	0	0	1	1	1	85	25	111	4	108	4	p4	267.4	126.2
15	physik	11	1	0	0	1	1	1	211	35	25	4	99	4	p4	135.5	129.5
16	physik	11	1	0	0	1	1	1	177	34	35	4	118	4	p4	403.6	135.0
17	physik	11	1	0	0	1	1	1	155	36	34	4	126	4	p4	550.5	131.2
18	physik	11	1	0	0	1	1	1	165	26	36	4	135	4	p4	693.2	131.3
19	physik	11	1	0	0	1	1	1	222	30	26	4	142	4	p4	794.3	134.7
20	physik	11	1	0	0	1	1	1	256	21	30	4	151	4	p4	958.8	135.1
21	physik	11	1	0	0	1	1	1	57	27	21	4	149	4	p4	929.8	125.8
22	physik	11	1	0	0	1	1	1	224	25	27	4	46	4	p4	817.9	48.7
23	physik	11	1	0	0	1	1	1	195	52	25	4	50	4	p4	872.1	49.1
24	physik	11	1	0	0	1	1	1	214	5	52	4	65	4	p4	1110.8	37.8
25	physik	11	1	0	0	1	1	1	82	42	5	4	66	4	p4	1118.4	41.9
26	physik	11	1	0	0	1	1	1	144	28	42	4	76	4	p4	1284.7	41.1
27	physik	11	1	0	0	1	1	1	156	21	28	4	164	4	p4	1161.6	126.7
28	physik	11	1	0	0	1	1	1	155	35	21	4	160	4	p4	1097.6	127.6
29	physik	11	1	0	0	1	1	1	130	137	35	4	167	4	p4	1202.4	121.2
30	physik	11	1	0	0	1	1	1	141	28	137	4	175	4	p4	1316.9	128.3
31	physik	11	1	0	0	1	1	1	269	37	28	4	182	4	p4	1449.7	135.8
32	physik	11	1	0	0	1	1	1	211	122	37	4	189	4	p4	1538.2	124.5
33	physik	11	1	0	0	1	1	1	95	26	122	4	205	4	p4	214.4	205.5
34	physik	11	1	0	0	1	1	1	178	37	26	4	197	4	p4	101.2	226.4
35	physik	11	1	0	0	1	1	1	167	28	37	4	205	4	p4	214.4	216.0
36	physik	11	1	0	0	1	1	1	197	43	28	4	215	4	p4	370.6	209.6
37	physik	11	1	0	0	1	1	1	165	35	43	4	221	4	p4	482.8	209.1
38	physik	11	1	0	0	1	1	1	185	36	35	4	229	4	p4	609.4	212.2
39	physik	11	1	0	0	1	1	1	164	35	36	4	234	4	p4	714.9	216.5
40	physik	11	1	0	0	1	1	1	219	36	35	4	241	4	p4	825.1	219.3
41	physik	11	1	0	0	1	1	1	515	37	36	4	255	4	p4	1038.3	210.2
42	physik	11	1	0	0	1	1	1	195	28	37	4	161	4	p4	1120.8	148.0
43	physik	11	1	0	0	1	1	1	307	26	28	4	168	4	p4	1220.4	148.4
44	physik	11	1	0	0	1	1	1	179	25	26	4	178	4	p4	1368.8	142.7
45	physik	11	1	0	0	1	1	1	212	166	25	4	183	4	p4	1455.2	141.1
46	physik	11	1	0	0	1	1	1	166	31	166	4	187	4	p4	1520.4	122.8
47	physik	11	1	0	0	1	1	1	162	69	31	4	191	4	p4	1571.6	136.3
48	physik	11	1	0	0	1	1	1	105	74	69	4	237	4	p4	759.3	212.7
49	physik	11	1	0	0	1	1	1	171	24	74	4	203	4	p4	184.4	219.9
50	physik	11	1	0	0	1	1	1	166	29	24	4	199	4	p4	134.7	223.4
51	physik	11	1	0	0	1	1	1	172	27	29	4	214	4	p4	348.9	214.1
52	physik	11	1	0	0	1	1	1	221	50	27	4	224	4	p4	531.4	208.8
53	physik	11	1	0	0	1	1	1	181	59	50	4	236	4	p4	741.8	219.7
54	physik	11	1	0	0	1	1	1	156	49	59	4	254	4	p4	1031.0	210.5
55	physik	11	1	0	0	1	1	1	213	26	49	4	269	4	p4	1255.3	219.2
56	physik	11	1	0	0	1	1	1	147	39	26	4	264	4	p4	1198.6	211.9
57	physik	11	1	0	0	1	1	1	178	34	39	4	280	4	p4	1428.8	220.5
58	physik	11	1	0	0	1	1	1	150	33	34	4	285	4	p4	1509.9	218.9
59	physik	11	1	0	0	1	1	1	156	108	33	4	288	4	p4	1574.4	218.6
60	physik	11	1	0	0	1	1	1	67	26	108	4	304	4	p4	338.1	309.6
61	physik	11	1	0	0	1	1	1	146	30	26	4	294	4	p4	158.6	323.0
62	physik	11	1	0	0	1	1	1	130	36	30	4	293	4	p4	135.5	308.0
63	physik	11	1	0	0	1	1	1	104	122	36	4	299	4	p4	244.5	300.5
64	physik	11	1	0	0	1	1	1	161	22	122	4	309	4	p4	413.6	301.4
65	physik	11	1	0	0	1	1	1	184	42	22	4	305	4	p4	359.4	300.6
66	physik	11	1	0	0	1	1	1	188	36	42	4	314	4	p4	513.6	297.5
67	physik	11	1	0	0	1	1	1	199	37	36	4	323	4	p4	643.1	299.4
68	physik	11	1	0	0	1	1	1	314	32	37	4	331	4	p4	768.5	299.3
69	physik	11	1	0	0	1	1	1	261	55	32	4	340	4	p4	921.5	305.0
70	physik	11	1	0	0	1	1	1	187	49	55	4	352	4	p4	1122.0	296.2
71	physik	11	1	0	0	1	1	1	298	23	49	4	362	4	p4	1283.9	299.0
72	physik	11	1	0	0	1	1	1	245	44	23	4	264	4	p4	1186.9	232.0
73	physik	11	1	0	0	1	1	1	195	19	44	4	274	4	p4	1339.0	210.7
74	physik	11	1	0	0	1	1	1	180	19	19	4	271	4	p4	1295.2	221.7
75	physik	11	1	0	0	1	1	1	215	154	19	4	268	4	p4	1251.5	235.2
76	physik	11	1	0	0	1	1	1	131	30	154	4	285	4	p4	1524.3	208.6
77	physik	11	1	0	0	1	1	1	99	107	30	4	288	4	p4	1573.5	213.7
78	physik	11	1	0	0	1	1	1	61	44	107	4	304	4	p4	328.9	271.4
79	physik	11	1	0	0	1	1	1	101	35	44	4	296	4	p4	198.6	296.4
80	physik	11	1	0	0	1	1	1	182	31	35	4	292	4	p4	128.5	311.7
81	physik	11	1	0	0	1	1	1	135	35	31	4	296	4	p4	199.7	303.2
82	physik	11	1	0	0	1	1	1	184	37	35	4	308	4	p4	387.9	282.0
83	physik	11	1	0	0	1	1	1	144	32	37	4	315	4	p4	526.5	284.8
84	physik	11	1	0	0	1	1	1	191	39	32	4	320	4	p4	605.1	291.5
85	physik	11	1	0	0	1	1	1	180	23	39	4	308	4	p4	397.5	292.9
86	physik	11	1	0	0	1	1	1	167	63	23	4	303	4	p4	305.2	301.7
87	physik	11	1	0	0	1	1	1	211	34	63	4	327	4	p4	711.3	299.6
88	physik	11	1	0	0	1	1	1	253	51	34	4	341	4	p4	959.2	292.8
89	physik	11	1	0	0	1	1	1	177	28	51	4	355	4	p4	1163.6	290.1
90	physik	11	1	0	0	1	1	1	315	154	28	4	363	4	p4	1289.1	300.0
91	physik	11	1	0	0	1	1	1	140	24	154	4	372	4	p4	1424.9	300.9
92	physik	11	1	0	0	1	1	1	99	101	24	4	376	4	p4	1499.0	297.9
93	physik	11	1	0	0	1	1	1	104	44	101	4	391	4	p4	290.1	354.2
94	physik	11	1	0	0	1	1	1	186	27	44	4	380	4	p4	134.0	380.7
95	physik	11	1	0	0	1	1	1	177	34	27	4	389	4	p4	252.9	376.1
96	physik	11	1	0	0	1	1	1	171	29	34	4	396	4	p4	369.8	377.6
97	physik	11	1	0	0	1	1	1	191	22	29	4	406	4	p4	535.6	365.6
98	physik	11	1	0	0	1	1	1	177	28	22	4	409	4	p4	588.3	370.7
99	physik	11	1	0	0	1	1	1	168	40	28	4	416	4	p4	720.5	372.4
100	physik	11	1	0	0	1	1	1	166	24	40	4	427	4	p4	910.6	370.3
101	physik	11	1	0	0	1	1	1	201	36	24	4	422	4	p4	831.1	374.2
102	physik	11	1	0	0	1	1	1	170	32	36	4	435	4	p4	1037.8	378.1
103	physik	11	1	0	0	1	1	1	199	36	32	4	449	4	p4	1269.6	383.5
104	physik	11	1	0	0	1	1	1	184	27	36	4	456	4	p4	1373.3	375.8
105	physik	11	1	0	0	1	1	1	238	102	27	4	462	4	p4	1505.3	377.1
106	physik	11	1	0	0	1	1	1	123	46	102	4	482	4	p4	292.1	450.1
107	physik	11	1	0	0	1	1	1	202	32	46	4	472	4	p4	143.9	476.5
108	physik	11	1	0	0	1	1	1	103	148	32	4	483	4	p4	320.9	476.1
109	physik	11	1	0	0	1	1	1	149	40	148	4	486	4	p4	377.8	467.0
110	physik	11	1	0	0	1	1	1	242	34	40	4	493	4	p4	509.4	477.2
111	physik	11	1	0	0	1	1	1	169	27	34	4	503	4	p4	661.3	470.7
112	physik	11	1	0	0	1	1	1	192	29	27	4	511	4	p4	804.4	467.7
113	physik	11	1	0	0	1	1	1	267	42	29	4	520	4	p4	958.8	462.1
114	physik	11	1	0	0	1	1	1	183	56	42	4	530	4	p4	1110.2	463.6
115	physik	11	1	0	0	1	1	1	270	38	56	4	547	4	p4	1378.6	454.6
116	physik	11	1	0	0	1	1	1	174	116	38	4	557	4	p4	1531.2	456.1
117	physik	11	1	0	0	1	1	1	84	28	116	4	568	4	p4	214.3	537.5
118	physik	11	1	0	0	1	1	1	169	35	28	4	560	4	p4	93.7	554.6
119	physik	11	1	0	0	1	1	1	162	31	35	4	568	4	p4	217.9	547.9
120	physik	11	1	0	0	1	1	1	354	31	31	4	573	4	p4	297.1	548.0
121	physik	11	1	0	0	1	1	1	361	34	31	4	579	4	p4	406.9	538.6
122	physik	11	1	0	0	1	1	1	110	155	34	4	585	4	p4	486.9	555.2
123	physik	11	1	0	0	1	1	1	129	28	155	4	597	4	p4	676.5	543.0
124	physik	11	1	0	0	1	1	1	171	37	28	4	593	4	p4	622.6	553.8
125	physik	11	1	0	0	1	1	1	189	29	37	4	611	4	p4	909.3	546.8
126	physik	11	1	0	0	1	1	1	192	57	29	4	620	4	p4	1039.9	534.7
127	physik	11	1	0	0	1	1	1	242	56	57	4	634	4	p4	1287.7	530.9
128	physik	11	1	0	0	1	1	1	231	21	56	4	645	4	p4	1438.0	531.9
129	physik	11	1	0	0	1	1	1	188	42	21	4	641	4	p4	1384.4	536.4
130	physik	11	1	0	0	1	1	1	209	28	42	4	625	4	p4	1121.3	538.5
131	physik	11	1	0	0	1	1	1	200	33	28	4	632	4	p4	1245.7	536.4
132	physik	11	1	0	0	1	1	1	148	58	33	4	634	4	p4	1287.7	543.7
133	physik	11	1	0	0	1	1	1	178	114	58	4	657	4	p4	1629.5	551.5
134	physik	11	1	0	0	1	1	1	70	48	114	4	674	4	p4	340.5	607.5
135	physik	11	1	0	0	1	1	1	167	23	48	4	662	4	p4	144.0	628.2
136	physik	11	1	0	0	1	1	1	62	37	23	4	661	4	p4	127.0	633.0
137	physik	11	1	0	0	1	1	1	178	34	37	4	669	4	p4	259.2	631.6
138	physik	11	1	0	0	1	1	1	191	32	34	4	677	4	p4	377.7	624.0
139	physik	11	1	0	0	1	1	1	201	48	32	4	691	4	p4	611.8	622.4
140	physik	11	1	0	0	1	1	1	196	47	48	4	703	4	p4	798.2	627.6
141	physik	11	1	0	0	1	1	1	232	37	47	4	717	4	p4	991.4	622.4
142	physik	11	1	0	0	1	1	1	121	45	37	4	727	4	p4	1168.3	618.4
143	physik	11	1	0	0	1	1	1	398	31	45	4	705	4	p4	831.6	627.5
144	physik	11	1	0	0	1	1	1	374	35	31	4	709	4	p4	886.0	631.0
145	physik	11	1	0	0	1	1	1	196	33	35	4	713	4	p4	938.6	626.7
146	physik	11	1	0	0	1	1	1	261	47	33	4	726	4	p4	1148.4	614.0
147	physik	11	1	0	0	1	1	1	153	64	47	4	739	4	p4	1347.8	613.5
