fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	12	1	0	1	0	1	1	305	70	.	40	597	40	b3	662.9	512.4
2	bio	12	1	0	1	0	1	1	108	31	70	40	5	40	b3	147.2	98.8
3	bio	12	1	0	1	0	1	1	574	127	31	40	6	40	b3	152.3	48.7
4	bio	12	1	0	1	0	1	1	214	13	127	40	7	40	b3	166.2	30.7
5	bio	12	1	0	1	0	1	1	443	23	13	40	5	40	b3	139.1	47.7
6	bio	12	1	0	1	0	1	1	396	26	23	40	9	40	b3	201.1	57.7
7	bio	12	1	0	1	0	1	1	477	25	26	40	15	40	b3	291.8	53.9
8	bio	12	1	0	1	0	1	1	159	127	25	40	20	40	b3	384.9	52.9
9	bio	12	1	0	1	0	1	1	556	25	127	40	28	40	b3	506.2	49.4
10	bio	12	1	0	1	0	1	1	183	26	25	40	33	40	b3	597.8	39.3
11	bio	12	1	0	1	0	1	1	196	25	26	40	40	40	b3	705.8	32.4
12	bio	12	1	0	1	0	1	1	130	110	25	40	44	40	b3	775.8	33.4
13	bio	12	1	0	1	0	1	1	167	26	110	40	44	40	b3	779.1	32.6
14	bio	12	1	0	1	0	1	1	263	26	26	40	50	40	b3	885.6	25.7
15	bio	12	1	0	1	0	1	1	301	28	26	40	45	40	b3	800.1	25.0
16	bio	12	1	0	1	0	1	1	578	19	28	40	51	40	b3	896.6	25.7
17	bio	12	1	0	1	0	1	1	189	25	19	40	54	40	b3	944.0	38.1
18	bio	12	1	0	1	0	1	1	143	101	25	40	59	40	b3	1031.6	41.7
19	bio	12	1	0	1	0	1	1	177	20	101	40	59	40	b3	1029.8	32.6
20	bio	12	1	0	1	0	1	1	242	18	20	40	61	40	b3	1074.2	35.0
21	bio	12	1	0	1	0	1	1	204	21	18	40	63	40	b3	1111.4	30.7
22	bio	12	1	0	1	0	1	1	429	33	21	40	67	40	b3	1180.0	38.2
23	bio	12	1	0	1	0	1	1	260	29	33	40	77	40	b3	1336.0	35.6
24	bio	12	1	0	1	0	1	1	416	29	29	40	85	40	b3	1462.0	43.2
25	bio	12	1	0	1	0	1	1	287	84	29	40	94	40	b3	1597.9	50.1
26	bio	12	1	0	1	0	1	1	118	69	84	40	40	40	b3	697.8	70.4
27	bio	12	1	0	1	0	1	1	117	32	69	40	10	40	b3	217.6	98.0
28	bio	12	1	0	1	0	1	1	246	35	32	40	102	40	b3	157.7	129.6
29	bio	12	1	0	1	0	1	1	516	23	35	40	109	40	b3	277.2	125.6
30	bio	12	1	0	1	0	1	1	121	139	23	40	114	40	b3	356.0	133.2
31	bio	12	1	0	1	0	1	1	552	6	139	40	118	40	b3	422.8	138.5
32	bio	12	1	0	1	0	1	1	185	25	6	40	117	40	b3	414.0	138.3
33	bio	12	1	0	1	0	1	1	425	19	25	40	122	40	b3	481.0	128.2
34	bio	12	1	0	1	0	1	1	302	20	19	40	120	40	b3	446.4	125.6
