fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	4	0	1	0	0	1	1	68	146	.	100	1	100	b4	81.7	50.6
2	bio	4	0	1	0	0	1	1	29	62	146	100	405	100	b4	639.8	366.6
3	bio	4	0	1	0	0	1	1	84	23	62	100	107	100	b4	192.9	115.2
4	bio	4	0	1	0	0	1	1	140	13	23	100	4	100	b4	129.4	69.1
5	bio	4	0	1	0	0	1	1	155	21	13	100	4	100	b4	135.0	34.1
6	bio	4	0	1	0	0	1	1	186	21	21	100	9	100	b4	218.9	39.2
7	bio	4	0	1	0	0	1	1	218	19	21	100	15	100	b4	290.3	46.1
8	bio	4	0	1	0	0	1	1	191	27	19	100	19	100	b4	359.2	47.0
9	bio	4	0	1	0	0	1	1	271	6	27	100	27	100	b4	477.2	53.7
10	bio	4	0	1	0	0	1	1	286	23	6	100	26	100	b4	459.7	52.3
11	bio	4	0	1	0	0	1	1	312	38	23	100	32	100	b4	554.8	57.7
12	bio	4	0	1	0	0	1	1	436	44	38	100	19	100	b4	351.8	44.9
13	bio	4	0	1	0	0	1	1	268	21	44	100	37	100	b4	631.0	48.0
14	bio	4	0	1	0	0	1	1	217	132	21	100	41	100	b4	706.3	56.2
15	bio	4	0	1	0	0	1	1	202	19	132	100	44	100	b4	765.4	56.4
16	bio	4	0	1	0	0	1	1	277	14	19	100	49	100	b4	825.4	67.3
17	bio	4	0	1	0	0	1	1	301	19	14	100	46	100	b4	790.0	61.2
18	bio	4	0	1	0	0	1	1	212	26	19	100	50	100	b4	843.0	61.0
19	bio	4	0	1	0	0	1	1	279	27	26	100	57	100	b4	939.1	58.3
20	bio	4	0	1	0	0	1	1	289	32	27	100	64	100	b4	1051.0	65.9
21	bio	4	0	1	0	0	1	1	150	139	32	100	74	100	b4	1202.8	62.4
22	bio	4	0	1	0	0	1	1	352	31	139	100	65	100	b4	1061.1	62.9
23	bio	4	0	1	0	0	1	1	377	21	31	100	74	100	b4	1211.4	63.1
24	bio	4	0	1	0	0	1	1	292	23	21	100	80	100	b4	1288.1	77.0
25	bio	4	0	1	0	0	1	1	213	27	23	100	85	100	b4	1380.3	76.8
26	bio	4	0	1	0	0	1	1	277	15	27	100	91	100	b4	1475.8	79.7
27	bio	4	0	1	0	0	1	1	146	18	15	100	93	100	b4	1517.7	76.8
28	bio	4	0	1	0	0	1	1	87	98	18	100	96	100	b4	1562.9	77.8
29	bio	4	0	1	0	0	1	1	122	20	98	100	105	100	b4	175.0	109.9
30	bio	4	0	1	0	0	1	1	394	27	20	100	102	100	b4	126.1	122.7
31	bio	4	0	1	0	0	1	1	236	22	27	100	111	100	b4	263.9	122.4
32	bio	4	0	1	0	0	1	1	301	31	22	100	115	100	b4	344.9	128.8
33	bio	4	0	1	0	0	1	1	289	136	31	100	126	100	b4	534.6	133.1
34	bio	4	0	1	0	0	1	1	218	23	136	100	134	100	b4	654.2	148.5
35	bio	4	0	1	0	0	1	1	231	28	23	100	138	100	b4	731.4	145.8
36	bio	4	0	1	0	0	1	1	350	29	28	100	144	100	b4	837.8	148.8
37	bio	4	0	1	0	0	1	1	345	23	29	100	152	100	b4	971.8	149.2
38	bio	4	0	1	0	0	1	1	205	19	23	100	156	100	b4	1049.4	149.8
39	bio	4	0	1	0	0	1	1	227	25	19	100	161	100	b4	1115.2	142.8
40	bio	4	0	1	0	0	1	1	301	19	25	100	167	100	b4	1200.0	144.7
41	bio	4	0	1	0	0	1	1	289	28	19	100	170	100	b4	1244.4	143.2
42	bio	4	0	1	0	0	1	1	164	164	28	100	176	100	b4	1351.7	140.4
43	bio	4	0	1	0	0	1	1	226	17	164	100	181	100	b4	1428.0	137.9
44	bio	4	0	1	0	0	1	1	208	12	17	100	183	100	b4	1479.5	138.5
45	bio	4	0	1	0	0	1	1	249	31	12	100	181	100	b4	1434.0	138.5
46	bio	4	0	1	0	0	1	1	241	103	31	100	190	100	b4	1570.8	141.7
47	bio	4	0	1	0	0	1	1	114	21	103	100	201	100	b4	207.9	211.9
48	bio	4	0	1	0	0	1	1	360	24	21	100	197	100	b4	140.3	202.2
49	bio	4	0	1	0	0	1	1	188	25	24	100	202	100	b4	238.7	211.3
50	bio	4	0	1	0	0	1	1	187	23	25	100	208	100	b4	322.4	214.1
51	bio	4	0	1	0	0	1	1	212	25	23	100	213	100	b4	419.5	220.7
52	bio	4	0	1	0	0	1	1	208	27	25	100	219	100	b4	513.9	220.9
53	bio	4	0	1	0	0	1	1	221	24	27	100	228	100	b4	668.5	224.6
54	bio	4	0	1	0	0	1	1	245	26	24	100	234	100	b4	754.2	221.7
55	bio	4	0	1	0	0	1	1	237	23	26	100	241	100	b4	870.5	220.2
