fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	5	1	0	1	1	1	1	16	129	.	82	.	82	b2	69.7	69.2
2	bio	5	1	0	1	1	1	1	64	41	129	82	206	82	b2	464.2	200.4
3	bio	5	1	0	1	1	1	1	77	24	41	82	101	82	b2	190.6	111.5
4	bio	5	1	0	1	1	1	1	242	25	24	82	3	82	b2	114.8	62.7
5	bio	5	1	0	1	1	1	1	146	22	25	82	8	82	b2	198.2	74.4
6	bio	5	1	0	1	1	1	1	209	26	22	82	12	82	b2	261.3	78.0
7	bio	5	1	0	1	1	1	1	229	23	26	82	19	82	b2	370.1	76.9
8	bio	5	1	0	1	1	1	1	85	25	23	82	23	82	b2	437.3	77.2
9	bio	5	1	0	1	1	1	1	139	24	25	82	28	82	b2	526.2	76.8
10	bio	5	1	0	1	1	1	1	200	27	24	82	34	82	b2	618.4	73.1
11	bio	5	1	0	1	1	1	1	238	34	27	82	39	82	b2	716.5	73.0
12	bio	5	1	0	1	1	1	1	161	28	34	82	47	82	b2	846.7	80.7
13	bio	5	1	0	1	1	1	1	98	134	28	82	54	82	b2	958.4	77.0
14	bio	5	1	0	1	1	1	1	273	27	134	82	59	82	b2	1019.2	72.6
15	bio	5	1	0	1	1	1	1	111	40	27	82	65	82	b2	1129.3	57.3
16	bio	5	1	0	1	1	1	1	304	44	40	82	53	82	b2	943.0	66.4
17	bio	5	1	0	1	1	1	1	249	56	44	82	73	82	b2	1254.9	44.7
18	bio	5	1	0	1	1	1	1	173	22	56	82	46	82	b2	824.6	62.4
19	bio	5	1	0	1	1	1	1	161	28	22	82	42	82	b2	764.6	64.6
20	bio	5	1	0	1	1	1	1	146	7	28	82	36	82	b2	662.2	58.8
21	bio	5	1	0	1	1	1	1	154	23	7	82	35	82	b2	644.3	64.9
22	bio	5	1	0	1	1	1	1	113	102	23	82	39	82	b2	715.9	64.5
