fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	1	0	0	1	1	1	1	206	13	.	8	.	8	b2	73.6	66.2
2	bio	1	0	0	1	1	1	1	131	27	13	8	2	8	b2	105.9	61.0
3	bio	1	0	0	1	1	1	1	354	37	27	8	11	8	b2	237.8	59.9
4	bio	1	0	0	1	1	1	1	172	24	37	8	20	8	b2	398.3	60.1
5	bio	1	0	0	1	1	1	1	75	117	24	8	18	8	b2	358.7	65.0
6	bio	1	0	0	1	1	1	1	275	23	117	8	27	8	b2	506.4	78.3
7	bio	1	0	0	1	1	1	1	98	128	23	8	31	8	b2	568.5	68.2
8	bio	1	0	0	1	1	1	1	170	19	128	8	35	8	b2	631.7	66.1
9	bio	1	0	0	1	1	1	1	179	25	19	8	37	8	b2	673.6	64.3
10	bio	1	0	0	1	1	1	1	111	40	25	8	41	8	b2	746.1	61.0
11	bio	1	0	0	1	1	1	1	216	23	40	8	49	8	b2	874.9	54.8
12	bio	1	0	0	1	1	1	1	96	38	23	8	53	8	b2	939.7	53.3
13	bio	1	0	0	1	1	1	1	199	48	38	8	47	8	b2	841.4	60.8
14	bio	1	0	0	1	1	1	1	220	24	48	8	64	8	b2	1114.8	53.3
15	bio	1	0	0	1	1	1	1	133	26	24	8	68	8	b2	1171.6	50.6
16	bio	1	0	0	1	1	1	1	186	38	26	8	75	8	b2	1272.4	43.8
17	bio	1	0	0	1	1	1	1	396	8	38	8	81	8	b2	1380.2	42.4
18	bio	1	0	0	1	1	1	1	88	40	8	8	80	8	b2	1363.7	48.1
19	bio	1	0	0	1	1	1	1	364	13	40	8	86	8	b2	1471.5	50.2
20	bio	1	0	0	1	1	1	1	50	34	13	8	84	8	b2	1435.1	53.8
21	bio	1	0	0	1	1	1	1	267	15	34	8	89	8	b2	1510.8	55.4
22	bio	1	0	0	1	1	1	1	204	9	15	8	90	8	b2	1534.7	50.3
23	bio	1	0	0	1	1	1	1	134	26	9	8	92	8	b2	1549.3	48.5
24	bio	1	0	0	1	1	1	1	272	34	26	8	84	8	b2	1437.1	45.4
25	bio	1	0	0	1	1	1	1	75	107	34	8	80	8	b2	1359.7	46.3
26	bio	1	0	0	1	1	1	1	110	25	107	8	191	8	b2	199.4	187.2
27	bio	1	0	0	1	1	1	1	220	16	25	8	98	8	b2	129.5	160.7
28	bio	1	0	0	1	1	1	1	189	29	16	8	97	8	b2	110.6	154.6
29	bio	1	0	0	1	1	1	1	147	24	29	8	110	8	b2	324.6	143.8
30	bio	1	0	0	1	1	1	1	94	44	24	8	107	8	b2	286.0	144.6
31	bio	1	0	0	1	1	1	1	211	23	44	8	120	8	b2	489.6	142.0
32	bio	1	0	0	1	1	1	1	123	41	23	8	123	8	b2	530.6	146.0
33	bio	1	0	0	1	1	1	1	283	41	41	8	117	8	b2	440.4	146.4
34	bio	1	0	0	1	1	1	1	52	52	41	8	125	8	b2	572.3	143.9
35	bio	1	0	0	1	1	1	1	169	24	52	8	110	8	b2	321.6	138.9
36	bio	1	0	0	1	1	1	1	146	36	24	8	114	8	b2	386.7	139.9
37	bio	1	0	0	1	1	1	1	189	36	36	8	118	8	b2	463.4	142.7
38	bio	1	0	0	1	1	1	1	168	38	36	8	123	8	b2	528.2	143.5
39	bio	1	0	0	1	1	1	1	176	144	38	8	129	8	b2	636.7	139.3
40	bio	1	0	0	1	1	1	1	97	141	144	8	118	8	b2	453.5	150.1
41	bio	1	0	0	1	1	1	1	281	36	141	8	117	8	b2	439.6	145.7
42	bio	1	0	0	1	1	1	1	89	40	36	8	122	8	b2	525.2	142.7
43	bio	1	0	0	1	1	1	1	217	37	40	8	116	8	b2	421.9	145.9
44	bio	1	0	0	1	1	1	1	145	22	37	8	122	8	b2	518.5	150.8
45	bio	1	0	0	1	1	1	1	114	32	22	8	125	8	b2	566.2	150.6
46	bio	1	0	0	1	1	1	1	163	22	32	8	129	8	b2	632.2	149.8
47	bio	1	0	0	1	1	1	1	155	36	22	8	131	8	b2	680.0	151.3
48	bio	1	0	0	1	1	1	1	355	152	36	8	137	8	b2	777.6	146.7
49	bio	1	0	0	1	1	1	1	171	39	152	8	138	8	b2	785.6	146.5
50	bio	1	0	0	1	1	1	1	148	19	39	8	147	8	b2	934.7	146.4
51	bio	1	0	0	1	1	1	1	208	26	19	8	145	8	b2	900.1	147.7
52	bio	1	0	0	1	1	1	1	122	39	26	8	149	8	b2	964.3	145.9
53	bio	1	0	0	1	1	1	1	176	7	39	8	153	8	b2	1055.2	141.7
54	bio	1	0	0	1	1	1	1	101	39	7	8	152	8	b2	1037.8	146.6
55	bio	1	0	0	1	1	1	1	231	42	39	8	161	8	b2	1185.2	140.6
56	bio	1	0	0	1	1	1	1	263	39	42	8	171	8	b2	1327.6	132.8
57	bio	1	0	0	1	1	1	1	173	18	39	8	176	8	b2	1436.3	131.6
58	bio	1	0	0	1	1	1	1	217	109	18	8	174	8	b2	1390.8	131.8
59	bio	1	0	0	1	1	1	1	288	14	109	8	186	8	b2	128.0	242.0
60	bio	1	0	0	1	1	1	1	189	39	14	8	185	8	b2	111.6	226.9
61	bio	1	0	0	1	1	1	1	258	23	39	8	193	8	b2	250.6	218.2
62	bio	1	0	0	1	1	1	1	270	18	23	8	197	8	b2	306.8	215.3
63	bio	1	0	0	1	1	1	1	306	32	18	8	198	8	b2	336.8	211.3
64	bio	1	0	0	1	1	1	1	179	37	32	8	206	8	b2	458.9	210.0
65	bio	1	0	0	1	1	1	1	174	18	37	8	216	8	b2	627.5	211.6
66	bio	1	0	0	1	1	1	1	171	39	18	8	214	8	b2	601.4	209.7
67	bio	1	0	0	1	1	1	1	188	29	39	8	208	8	b2	512.2	211.9
68	bio	1	0	0	1	1	1	1	166	22	29	8	220	8	b2	690.4	213.7
69	bio	1	0	0	1	1	1	1	242	30	22	8	224	8	b2	742.9	217.3
70	bio	1	0	0	1	1	1	1	226	23	30	8	233	8	b2	888.6	218.8
71	bio	1	0	0	1	1	1	1	35	109	23	8	237	8	b2	939.6	228.4
72	bio	1	0	0	1	1	1	1	241	28	109	8	237	8	b2	946.2	215.3
73	bio	1	0	0	1	1	1	1	182	27	28	8	158	8	b2	1139.9	146.4
74	bio	1	0	0	1	1	1	1	214	40	27	8	160	8	b2	1167.3	143.5
75	bio	1	0	0	1	1	1	1	224	39	40	8	171	8	b2	1328.0	127.1
76	bio	1	0	0	1	1	1	1	155	110	39	8	178	8	b2	1452.9	124.4
77	bio	1	0	0	1	1	1	1	125	34	110	8	190	8	b2	187.0	240.9
78	bio	1	0	0	1	1	1	1	130	60	34	8	186	8	b2	134.6	236.8
79	bio	1	0	0	1	1	1	1	192	32	60	8	207	8	b2	480.1	220.1
80	bio	1	0	0	1	1	1	1	181	45	32	8	204	8	b2	433.8	216.5
81	bio	1	0	0	1	1	1	1	195	66	45	8	195	8	b2	279.3	215.0
82	bio	1	0	0	1	1	1	1	275	34	66	8	218	8	b2	661.0	216.0
83	bio	1	0	0	1	1	1	1	106	121	34	8	232	8	b2	874.9	215.2
84	bio	1	0	0	1	1	1	1	175	44	121	8	230	8	b2	847.8	219.8
85	bio	1	0	0	1	1	1	1	453	42	44	8	246	8	b2	1090.5	215.5
86	bio	1	0	0	1	1	1	1	212	26	42	8	258	8	b2	1285.9	213.9
87	bio	1	0	0	1	1	1	1	181	38	26	8	251	8	b2	1172.2	208.3
88	bio	1	0	0	1	1	1	1	225	22	38	8	243	8	b2	1048.5	210.8
89	bio	1	0	0	1	1	1	1	197	51	22	8	246	8	b2	1092.2	208.8
90	bio	1	0	0	1	1	1	1	175	20	51	8	257	8	b2	1270.3	210.4
91	bio	1	0	0	1	1	1	1	129	40	20	8	259	8	b2	1309.6	212.1
92	bio	1	0	0	1	1	1	1	155	9	40	8	268	8	b2	1438.3	214.9
93	bio	1	0	0	1	1	1	1	406	15	9	8	266	8	b2	1419.2	212.4
94	bio	1	0	0	1	1	1	1	358	36	15	8	268	8	b2	1444.0	209.7
95	bio	1	0	0	1	1	1	1	157	93	36	8	273	8	b2	1528.9	208.6
96	bio	1	0	0	1	1	1	1	128	101	93	8	219	8	b2	674.4	221.2
97	bio	1	0	0	1	1	1	1	201	63	101	8	215	8	b2	612.5	215.8
98	bio	1	0	0	1	1	1	1	131	60	63	8	200	8	b2	375.1	214.0
99	bio	1	0	0	1	1	1	1	314	39	60	8	279	8	b2	143.2	295.4
100	bio	1	0	0	1	1	1	1	140	17	39	8	285	8	b2	242.3	287.2
101	bio	1	0	0	1	1	1	1	242	106	17	8	283	8	b2	218.8	292.3
102	bio	1	0	0	1	1	1	1	126	39	106	8	269	8	b2	1454.0	216.2
103	bio	1	0	0	1	1	1	1	46	95	39	8	274	8	b2	1544.9	200.8
104	bio	1	0	0	1	1	1	1	145	41	95	8	302	8	b2	521.1	304.3
105	bio	1	0	0	1	1	1	1	218	40	41	8	294	8	b2	388.4	304.8
106	bio	1	0	0	1	1	1	1	419	37	40	8	287	8	b2	280.8	301.4
107	bio	1	0	0	1	1	1	1	230	21	37	8	293	8	b2	382.1	301.8
108	bio	1	0	0	1	1	1	1	181	37	21	8	295	8	b2	414.9	306.3
109	bio	1	0	0	1	1	1	1	82	143	37	8	301	8	b2	510.7	310.2
110	bio	1	0	0	1	1	1	1	137	24	143	8	300	8	b2	496.6	319.2
111	bio	1	0	0	1	1	1	1	148	36	24	8	303	8	b2	553.2	308.8
112	bio	1	0	0	1	1	1	1	216	38	36	8	309	8	b2	642.8	306.6
113	bio	1	0	0	1	1	1	1	245	23	38	8	317	8	b2	773.0	308.5
114	bio	1	0	0	1	1	1	1	196	41	23	8	320	8	b2	817.1	310.1
115	bio	1	0	0	1	1	1	1	129	40	41	8	331	8	b2	978.3	302.8
116	bio	1	0	0	1	1	1	1	203	15	40	8	323	8	b2	859.6	303.7
117	bio	1	0	0	1	1	1	1	104	39	15	8	325	8	b2	885.7	304.2
118	bio	1	0	0	1	1	1	1	311	11	39	8	332	8	b2	996.4	300.9
119	bio	1	0	0	1	1	1	1	110	39	11	8	331	8	b2	978.0	297.9
120	bio	1	0	0	1	1	1	1	161	22	39	8	339	8	b2	1109.6	292.0
121	bio	1	0	0	1	1	1	1	190	37	22	8	343	8	b2	1179.2	293.9
122	bio	1	0	0	1	1	1	1	190	23	37	8	350	8	b2	1289.3	287.5
123	bio	1	0	0	1	1	1	1	305	33	23	8	355	8	b2	1357.0	288.6
124	bio	1	0	0	1	1	1	1	379	109	33	8	362	8	b2	1486.9	285.4
125	bio	1	0	0	1	1	1	1	74	39	109	8	378	8	b2	251.1	388.3
126	bio	1	0	0	1	1	1	1	211	41	39	8	372	8	b2	151.6	384.2
127	bio	1	0	0	1	1	1	1	136	40	41	8	380	8	b2	287.0	378.8
128	bio	1	0	0	1	1	1	1	270	31	40	8	390	8	b2	437.0	381.9
129	bio	1	0	0	1	1	1	1	131	138	31	8	392	8	b2	485.1	382.9
130	bio	1	0	0	1	1	1	1	173	33	138	8	400	8	b2	607.2	386.1
131	bio	1	0	0	1	1	1	1	95	41	33	8	406	8	b2	682.4	384.2
132	bio	1	0	0	1	1	1	1	324	22	41	8	416	8	b2	842.6	379.4
133	bio	1	0	0	1	1	1	1	119	40	22	8	420	8	b2	895.2	379.7
134	bio	1	0	0	1	1	1	1	261	37	40	8	427	8	b2	1020.4	375.7
135	bio	1	0	0	1	1	1	1	236	15	37	8	434	8	b2	1120.8	371.6
136	bio	1	0	0	1	1	1	1	229	38	15	8	436	8	b2	1146.4	369.4
137	bio	1	0	0	1	1	1	1	282	30	38	8	444	8	b2	1276.9	367.7
138	bio	1	0	0	1	1	1	1	166	18	30	8	451	8	b2	1399.5	372.6
139	bio	1	0	0	1	1	1	1	251	107	18	8	454	8	b2	1439.8	376.4
140	bio	1	0	0	1	1	1	1	79	43	107	8	468	8	b2	248.8	459.3
141	bio	1	0	0	1	1	1	1	202	25	43	8	459	8	b2	134.0	473.1
142	bio	1	0	0	1	1	1	1	158	20	25	8	465	8	b2	209.5	471.3
143	bio	1	0	0	1	1	1	1	172	37	20	8	468	8	b2	252.0	469.5
144	bio	1	0	0	1	1	1	1	252	36	37	8	476	8	b2	378.5	468.9
145	bio	1	0	0	1	1	1	1	161	20	36	8	481	8	b2	467.7	466.9
146	bio	1	0	0	1	1	1	1	364	38	20	8	480	8	b2	446.4	465.1
147	bio	1	0	0	1	1	1	1	210	38	38	8	489	8	b2	598.7	457.9
148	bio	1	0	0	1	1	1	1	117	135	38	8	496	8	b2	718.5	456.0
149	bio	1	0	0	1	1	1	1	103	25	135	8	492	8	b2	641.5	459.0
150	bio	1	0	0	1	1	1	1	229	39	25	8	489	8	b2	598.0	455.8
151	bio	1	0	0	1	1	1	1	227	39	39	8	496	8	b2	714.2	450.0
152	bio	1	0	0	1	1	1	1	157	37	39	8	504	8	b2	845.3	454.9
153	bio	1	0	0	1	1	1	1	167	40	37	8	482	8	b2	496.3	463.5
154	bio	1	0	0	1	1	1	1	145	22	40	8	477	8	b2	391.5	461.9
155	bio	1	0	0	1	1	1	1	214	48	22	8	474	8	b2	358.9	466.1
156	bio	1	0	0	1	1	1	1	135	23	48	8	463	8	b2	185.9	472.1
157	bio	1	0	0	1	1	1	1	150	76	23	8	467	8	b2	239.1	471.7
158	bio	1	0	0	1	1	1	1	124	36	76	8	499	8	b2	755.2	483.0
159	bio	1	0	0	1	1	1	1	226	25	36	8	504	8	b2	845.0	464.8
160	bio	1	0	0	1	1	1	1	155	40	25	8	508	8	b2	891.1	458.2
161	bio	1	0	0	1	1	1	1	240	20	40	8	517	8	b2	1040.3	454.6
162	bio	1	0	0	1	1	1	1	219	19	20	8	519	8	b2	1069.6	452.9
163	bio	1	0	0	1	1	1	1	207	43	19	8	517	8	b2	1032.2	449.1
164	bio	1	0	0	1	1	1	1	332	38	43	8	529	8	b2	1222.1	451.0
165	bio	1	0	0	1	1	1	1	248	21	38	8	536	8	b2	1349.1	444.6
166	bio	1	0	0	1	1	1	1	234	26	21	8	533	8	b2	1296.9	441.5
167	bio	1	0	0	1	1	1	1	427	21	26	8	539	8	b2	1388.6	445.6
168	bio	1	0	0	1	1	1	1	76	135	21	8	535	8	b2	1325.6	447.6
169	bio	1	0	0	1	1	1	1	110	68	135	8	534	8	b2	1323.6	458.3
170	bio	1	0	0	1	1	1	1	145	25	68	8	509	8	b2	913.5	460.1
171	bio	1	0	0	1	1	1	1	126	42	25	8	505	8	b2	858.1	460.6
172	bio	1	0	0	1	1	1	1	236	22	42	8	517	8	b2	1045.0	461.0
173	bio	1	0	0	1	1	1	1	169	48	22	8	521	8	b2	1091.3	462.9
174	bio	1	0	0	1	1	1	1	281	13	48	8	505	8	b2	854.7	455.7
175	bio	1	0	0	1	1	1	1	409	83	13	8	504	8	b2	839.8	457.1
176	bio	1	0	0	1	1	1	1	129	19	83	8	.	8	b2	1557.8	453.3
177	bio	1	0	0	1	1	1	1	146	111	19	8	548	8	b2	1523.0	451.2
178	bio	1	0	0	1	1	1	1	124	35	111	8	558	8	b2	191.2	545.4
179	bio	1	0	0	1	1	1	1	251	21	35	8	553	8	b2	128.4	544.9
180	bio	1	0	0	1	1	1	1	109	23	21	8	556	8	b2	174.0	539.5
181	bio	1	0	0	1	1	1	1	150	38	23	8	561	8	b2	237.1	540.8
182	bio	1	0	0	1	1	1	1	288	39	38	8	568	8	b2	350.8	541.9
183	bio	1	0	0	1	1	1	1	543	28	39	8	575	8	b2	467.0	541.0
184	bio	1	0	0	1	1	1	1	220	39	28	8	581	8	b2	560.7	534.1
185	bio	1	0	0	1	1	1	1	270	36	39	8	588	8	b2	679.8	544.1
186	bio	1	0	0	1	1	1	1	96	128	36	8	594	8	b2	759.1	543.2
187	bio	1	0	0	1	1	1	1	295	26	128	8	601	8	b2	883.8	542.1
188	bio	1	0	0	1	1	1	1	152	41	26	8	606	8	b2	951.9	540.7
189	bio	1	0	0	1	1	1	1	247	24	41	8	617	8	b2	1125.3	544.6
190	bio	1	0	0	1	1	1	1	220	43	24	8	621	8	b2	1181.0	550.6
191	bio	1	0	0	1	1	1	1	253	41	43	8	609	8	b2	1002.7	556.1
192	bio	1	0	0	1	1	1	1	81	159	41	8	618	8	b2	1140.7	551.9
193	bio	1	0	0	1	1	1	1	116	42	159	8	620	8	b2	1167.0	537.8
194	bio	1	0	0	1	1	1	1	233	24	42	8	631	8	b2	1341.6	543.1
195	bio	1	0	0	1	1	1	1	178	22	24	8	634	8	b2	1395.8	542.1
196	bio	1	0	0	1	1	1	1	249	100	22	8	636	8	b2	1441.8	546.2
197	bio	1	0	0	1	1	1	1	140	59	100	8	658	8	b2	385.3	619.1
198	bio	1	0	0	1	1	1	1	208	24	59	8	643	8	b2	155.1	625.2
199	bio	1	0	0	1	1	1	1	258	40	24	8	646	8	b2	203.5	627.3
200	bio	1	0	0	1	1	1	1	229	33	40	8	655	8	b2	338.1	625.6
201	bio	1	0	0	1	1	1	1	137	24	33	8	660	8	b2	409.3	625.7
202	bio	1	0	0	1	1	1	1	256	157	24	8	663	8	b2	470.1	630.1
203	bio	1	0	0	1	1	1	1	257	11	157	8	671	8	b2	592.2	632.0
204	bio	1	0	0	1	1	1	1	222	38	11	8	672	8	b2	610.3	633.9
205	bio	1	0	0	1	1	1	1	238	18	38	8	680	8	b2	728.9	631.1
206	bio	1	0	0	1	1	1	1	187	39	18	8	683	8	b2	765.7	628.4
207	bio	1	0	0	1	1	1	1	240	22	39	8	691	8	b2	896.8	618.4
208	bio	1	0	0	1	1	1	1	136	168	22	8	694	8	b2	947.9	622.8
209	bio	1	0	0	1	1	1	1	227	24	168	8	702	8	b2	1067.7	630.5
210	bio	1	0	0	1	1	1	1	168	18	24	8	706	8	b2	1132.2	627.7
211	bio	1	0	0	1	1	1	1	119	34	18	8	708	8	b2	1159.5	628.7
212	bio	1	0	0	1	1	1	1	163	19	34	8	715	8	b2	1295.6	629.3
213	bio	1	0	0	1	1	1	1	293	22	19	8	713	8	b2	1257.4	633.2
214	bio	1	0	0	1	1	1	1	141	36	22	8	717	8	b2	1316.6	627.5
