fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	12	1	0	0	0	0	0	228	24	.	20	1	20	b3	85.5	49.1
2	bio	12	1	0	0	0	0	0	208	19	24	20	6	20	b3	163.8	45.6
3	bio	12	1	0	0	0	0	0	796	19	19	20	4	20	b3	123.4	49.0
4	bio	12	1	0	0	0	0	0	348	24	19	20	6	20	b3	162.8	52.2
5	bio	12	1	0	0	0	0	0	284	23	24	20	4	20	b3	129.9	54.7
6	bio	12	1	0	0	0	0	0	205	22	23	20	10	20	b3	207.1	57.1
7	bio	12	1	0	0	0	0	0	215	24	22	20	14	20	b3	274.4	59.6
8	bio	12	1	0	0	0	0	0	172	16	24	20	18	20	b3	344.0	61.1
9	bio	12	1	0	0	0	0	0	111	25	16	20	20	20	b3	379.7	58.8
10	bio	12	1	0	0	0	0	0	193	32	25	20	15	20	b3	292.9	64.4
11	bio	12	1	0	0	0	0	0	321	24	32	20	27	20	b3	486.2	56.9
12	bio	12	1	0	0	0	0	0	191	25	24	20	31	20	b3	556.9	57.0
13	bio	12	1	0	0	0	0	0	304	29	25	20	34	20	b3	619.1	57.4
14	bio	12	1	0	0	0	0	0	288	24	29	20	41	20	b3	727.1	49.3
15	bio	12	1	0	0	0	0	0	189	26	24	20	44	20	b3	791.0	51.7
16	bio	12	1	0	0	0	0	0	184	22	26	20	48	20	b3	851.0	48.6
17	bio	12	1	0	0	0	0	0	195	22	22	20	52	20	b3	913.1	46.1
18	bio	12	1	0	0	0	0	0	252	30	22	20	48	20	b3	860.3	42.3
19	bio	12	1	0	0	0	0	0	354	22	30	20	58	20	b3	1007.3	46.7
20	bio	12	1	0	0	0	0	0	203	11	22	20	61	20	b3	1078.1	48.9
21	bio	12	1	0	0	0	0	0	263	25	11	20	61	20	b3	1064.4	48.6
22	bio	12	1	0	0	0	0	0	200	22	25	20	64	20	b3	1126.9	54.1
23	bio	12	1	0	0	0	0	0	227	33	22	20	68	20	b3	1189.8	62.5
24	bio	12	1	0	0	0	0	0	357	28	33	20	79	20	b3	1354.8	55.2
25	bio	12	1	0	0	0	0	0	115	113	28	20	84	20	b3	1449.8	53.9
26	bio	12	1	0	0	0	0	0	87	24	113	20	82	20	b3	1421.2	53.5
27	bio	12	1	0	0	0	0	0	216	122	24	20	78	20	b3	1343.9	59.5
28	bio	12	1	0	0	0	0	0	300	30	122	20	84	20	b3	1440.4	69.9
29	bio	12	1	0	0	0	0	0	254	92	30	20	94	20	b3	1598.3	41.6
30	bio	12	1	0	0	0	0	0	116	34	92	20	104	20	b3	186.6	146.0
31	bio	12	1	0	0	0	0	0	314	22	34	20	98	20	b3	102.5	142.1
32	bio	12	1	0	0	0	0	0	285	26	22	20	103	20	b3	172.4	139.1
33	bio	12	1	0	0	0	0	0	258	21	26	20	108	20	b3	251.7	151.3
34	bio	12	1	0	0	0	0	0	190	22	21	20	111	20	b3	307.2	154.4
35	bio	12	1	0	0	0	0	0	228	24	22	20	115	20	b3	374.0	152.6
36	bio	12	1	0	0	0	0	0	336	24	24	20	120	20	b3	450.5	148.5
37	bio	12	1	0	0	0	0	0	444	43	24	20	116	20	b3	397.6	151.5
38	bio	12	1	0	0	0	0	0	115	46	43	20	117	20	b3	412.7	152.6
39	bio	12	1	0	0	0	0	0	45	101	46	20	120	20	b3	446.7	159.1
40	bio	12	1	0	0	0	0	0	238	26	101	20	122	20	b3	473.8	152.5
41	bio	12	1	0	0	0	0	0	297	37	26	20	129	20	b3	578.6	160.6
42	bio	12	1	0	0	0	0	0	480	24	37	20	137	20	b3	700.1	153.4
43	bio	12	1	0	0	0	0	0	264	25	24	20	140	20	b3	762.0	150.0
44	bio	12	1	0	0	0	0	0	339	25	25	20	146	20	b3	861.9	142.1
45	bio	12	1	0	0	0	0	0	157	23	25	20	153	20	b3	963.0	147.2
46	bio	12	1	0	0	0	0	0	209	22	23	20	149	20	b3	904.5	145.2
47	bio	12	1	0	0	0	0	0	219	23	22	20	153	20	b3	970.4	145.2
48	bio	12	1	0	0	0	0	0	225	26	23	20	157	20	b3	1041.9	142.2
49	bio	12	1	0	0	0	0	0	312	36	26	20	162	20	b3	1125.1	153.5
50	bio	12	1	0	0	0	0	0	234	11	36	20	172	20	b3	1271.4	174.1
51	bio	12	1	0	0	0	0	0	58	117	11	20	171	20	b3	1260.5	172.2
52	bio	12	1	0	0	0	0	0	143	22	117	20	176	20	b3	1329.7	163.1
53	bio	12	1	0	0	0	0	0	124	23	22	20	179	20	b3	1380.6	164.5
54	bio	12	1	0	0	0	0	0	316	26	23	20	174	20	b3	1307.2	164.4
55	bio	12	1	0	0	0	0	0	259	25	26	20	179	20	b3	1392.4	167.1
56	bio	12	1	0	0	0	0	0	253	22	25	20	184	20	b3	1473.3	165.9
57	bio	12	1	0	0	0	0	0	182	82	22	20	180	20	b3	1408.8	160.8
58	bio	12	1	0	0	0	0	0	35	39	82	20	216	20	b3	491.0	206.2
59	bio	12	1	0	0	0	0	0	117	25	39	20	198	20	b3	212.0	222.5
60	bio	12	1	0	0	0	0	0	269	33	25	20	192	20	b3	113.7	232.2
61	bio	12	1	0	0	0	0	0	480	21	33	20	198	20	b3	219.9	231.7
62	bio	12	1	0	0	0	0	0	346	22	21	20	202	20	b3	262.2	234.3
63	bio	12	1	0	0	0	0	0	313	23	22	20	205	20	b3	311.1	233.1
64	bio	12	1	0	0	0	0	0	299	36	23	20	208	20	b3	371.9	239.2
65	bio	12	1	0	0	0	0	0	211	42	36	20	213	20	b3	451.5	242.2
66	bio	12	1	0	0	0	0	0	474	35	42	20	217	20	b3	508.4	236.5
67	bio	12	1	0	0	0	0	0	303	22	35	20	212	20	b3	442.1	233.2
68	bio	12	1	0	0	0	0	0	140	132	22	20	217	20	b3	510.6	236.2
69	bio	12	1	0	0	0	0	0	105	126	132	20	226	20	b3	641.0	244.7
70	bio	12	1	0	0	0	0	0	127	25	126	20	228	20	b3	675.5	243.3
71	bio	12	1	0	0	0	0	0	269	14	25	20	233	20	b3	756.7	237.6
72	bio	12	1	0	0	0	0	0	384	25	14	20	232	20	b3	738.2	239.1
73	bio	12	1	0	0	0	0	0	206	25	25	20	237	20	b3	810.5	223.5
74	bio	12	1	0	0	0	0	0	172	24	25	20	242	20	b3	881.5	223.3
75	bio	12	1	0	0	0	0	0	258	23	24	20	246	20	b3	953.4	231.2
