fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	8	0	1	1	1	1	0	234	31	.	20	.	20	b5	76.1	53.7
2	bio	8	0	1	1	1	1	0	134	23	31	20	5	20	b5	162.6	55.8
3	bio	8	0	1	1	1	1	0	262	22	23	20	1	20	b5	84.3	49.0
4	bio	8	0	1	1	1	1	0	274	24	22	20	4	20	b5	147.3	54.3
5	bio	8	0	1	1	1	1	0	297	22	24	20	9	20	b5	220.2	62.5
6	bio	8	0	1	1	1	1	0	190	21	22	20	12	20	b5	275.9	63.6
7	bio	8	0	1	1	1	1	0	153	23	21	20	15	20	b5	330.8	71.1
8	bio	8	0	1	1	1	1	0	200	6	23	20	18	20	b5	381.3	77.4
9	bio	8	0	1	1	1	1	0	168	38	6	20	18	20	b5	379.0	73.1
10	bio	8	0	1	1	1	1	0	276	48	38	20	29	20	b5	542.9	70.0
11	bio	8	0	1	1	1	1	0	295	35	48	20	7	20	b5	180.9	60.0
12	bio	8	0	1	1	1	1	0	351	34	35	20	1	20	b5	92.7	57.8
13	bio	8	0	1	1	1	1	0	124	20	34	20	8	20	b5	195.1	57.6
14	bio	8	0	1	1	1	1	0	408	32	20	20	4	20	b5	148.2	53.5
15	bio	8	0	1	1	1	1	0	174	24	32	20	10	20	b5	246.1	64.4
16	bio	8	0	1	1	1	1	0	130	120	24	20	15	20	b5	332.3	71.0
17	bio	8	0	1	1	1	1	0	50	113	120	20	23	20	b5	453.3	67.2
18	bio	8	0	1	1	1	1	0	154	40	113	20	28	20	b5	532.7	86.1
19	bio	8	0	1	1	1	1	0	154	42	40	20	18	20	b5	378.9	68.6
20	bio	8	0	1	1	1	1	0	189	24	42	20	34	20	b5	639.9	70.2
21	bio	8	0	1	1	1	1	0	237	25	24	20	38	20	b5	706.8	69.3
22	bio	8	0	1	1	1	1	0	221	25	25	20	43	20	b5	780.9	66.0
23	bio	8	0	1	1	1	1	0	560	24	25	20	48	20	b5	865.3	68.3
24	bio	8	0	1	1	1	1	0	141	33	24	20	46	20	b5	848.8	63.3
25	bio	8	0	1	1	1	1	0	318	21	33	20	57	20	b5	1015.4	68.4
26	bio	8	0	1	1	1	1	0	203	23	21	20	61	20	b5	1063.8	70.0
27	bio	8	0	1	1	1	1	0	348	23	23	20	57	20	b5	1005.7	64.0
28	bio	8	0	1	1	1	1	0	265	26	23	20	61	20	b5	1071.7	69.8
29	bio	8	0	1	1	1	1	0	382	117	26	20	67	20	b5	1163.8	73.2
30	bio	8	0	1	1	1	1	0	122	24	117	20	65	20	b5	1132.0	80.1
31	bio	8	0	1	1	1	1	0	253	28	24	20	61	20	b5	1069.5	77.3
32	bio	8	0	1	1	1	1	0	308	20	28	20	58	20	b5	1030.9	65.6
33	bio	8	0	1	1	1	1	0	421	25	20	20	61	20	b5	1069.1	69.7
34	bio	8	0	1	1	1	1	0	234	21	25	20	66	20	b5	1145.9	69.2
35	bio	8	0	1	1	1	1	0	190	26	21	20	70	20	b5	1200.5	77.7
36	bio	8	0	1	1	1	1	0	287	11	26	20	75	20	b5	1287.7	89.0
37	bio	8	0	1	1	1	1	0	236	46	11	20	74	20	b5	1271.3	85.2
38	bio	8	0	1	1	1	1	0	210	21	46	20	82	20	b5	1402.2	80.7
39	bio	8	0	1	1	1	1	0	192	90	21	20	84	20	b5	1451.7	76.5
40	bio	8	0	1	1	1	1	0	106	33	90	20	97	20	b5	197.4	137.6
41	bio	8	0	1	1	1	1	0	185	23	33	20	91	20	b5	116.9	144.8
42	bio	8	0	1	1	1	1	0	301	26	23	20	96	20	b5	191.0	137.8
