fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	8	0	0	0	1	0	0	102	20	.	101	2	101	b1	112.7	21.8
2	bio	8	0	0	0	1	0	0	180	23	20	101	5	101	b1	149.7	42.3
3	bio	8	0	0	0	1	0	0	107	147	23	101	8	101	b1	218.8	37.2
4	bio	8	0	0	0	1	0	0	198	20	147	101	18	101	b1	371.2	51.3
5	bio	8	0	0	0	1	0	0	251	27	20	101	22	101	b1	429.7	48.8
6	bio	8	0	0	0	1	0	0	136	24	27	101	28	101	b1	501.3	48.4
7	bio	8	0	0	0	1	0	0	154	43	24	101	33	101	b1	581.3	60.5
8	bio	8	0	0	0	1	0	0	189	27	43	101	43	101	b1	729.4	63.4
9	bio	8	0	0	0	1	0	0	217	22	27	101	49	101	b1	833.6	69.7
10	bio	8	0	0	0	1	0	0	175	13	22	101	52	101	b1	887.3	80.6
11	bio	8	0	0	0	1	0	0	699	27	13	101	51	101	b1	854.3	73.1
12	bio	8	0	0	0	1	0	0	213	24	27	101	53	101	b1	909.5	70.6
13	bio	8	0	0	0	1	0	0	300	19	24	101	57	101	b1	969.4	71.2
14	bio	8	0	0	0	1	0	0	441	34	19	101	60	101	b1	1005.1	73.2
15	bio	8	0	0	0	1	0	0	191	30	34	101	67	101	b1	1135.2	83.1
16	bio	8	0	0	0	1	0	0	104	38	30	101	74	101	b1	1244.2	78.4
17	bio	8	0	0	0	1	0	0	237	34	38	101	80	101	b1	1342.2	84.0
18	bio	8	0	0	0	1	0	0	213	29	34	101	89	101	b1	1480.2	68.8
19	bio	8	0	0	0	1	0	0	203	25	29	101	95	101	b1	1577.8	52.5
20	bio	8	0	0	0	1	0	0	294	19	25	101	85	101	b1	1430.3	69.6
21	bio	8	0	0	0	1	0	0	187	31	19	101	88	101	b1	1472.5	72.2
22	bio	8	0	0	0	1	0	0	169	106	31	101	94	101	b1	1576.4	52.7
23	bio	8	0	0	0	1	0	0	138	42	106	101	108	101	b1	278.8	113.4
24	bio	8	0	0	0	1	0	0	216	29	42	101	100	101	b1	148.7	119.2
25	bio	8	0	0	0	1	0	0	152	30	29	101	107	101	b1	265.8	138.5
26	bio	8	0	0	0	1	0	0	217	35	30	101	111	101	b1	330.8	142.1
27	bio	8	0	0	0	1	0	0	255	23	35	101	125	101	b1	539.9	155.5
28	bio	8	0	0	0	1	0	0	233	23	23	101	129	101	b1	588.9	163.0
29	bio	8	0	0	0	1	0	0	253	25	23	101	133	101	b1	648.1	165.3
30	bio	8	0	0	0	1	0	0	174	25	25	101	137	101	b1	704.6	165.7
31	bio	8	0	0	0	1	0	0	200	28	25	101	142	101	b1	789.8	160.8
32	bio	8	0	0	0	1	0	0	216	26	28	101	148	101	b1	902.9	155.5
33	bio	8	0	0	0	1	0	0	252	37	26	101	154	101	b1	981.3	164.9
34	bio	8	0	0	0	1	0	0	218	35	37	101	159	101	b1	1055.7	166.1
35	bio	8	0	0	0	1	0	0	186	33	35	101	167	101	b1	1183.2	166.7
36	bio	8	0	0	0	1	0	0	73	219	33	101	175	101	b1	1323.7	164.5
37	bio	8	0	0	0	1	0	0	203	24	219	101	181	101	b1	1409.7	161.9
38	bio	8	0	0	0	1	0	0	227	31	24	101	185	101	b1	1467.7	161.1
39	bio	8	0	0	0	1	0	0	233	81	31	101	192	101	b1	1584.7	144.8
40	bio	8	0	0	0	1	0	0	85	76	81	101	239	101	b1	816.4	204.1
41	bio	8	0	0	0	1	0	0	150	23	76	101	201	101	b1	177.0	221.6
42	bio	8	0	0	0	1	0	0	198	44	23	101	198	101	b1	130.4	219.2
43	bio	8	0	0	0	1	0	0	200	25	44	101	211	101	b1	333.0	243.4
44	bio	8	0	0	0	1	0	0	179	32	25	101	219	101	b1	465.5	254.5
45	bio	8	0	0	0	1	0	0	168	29	32	101	223	101	b1	530.0	260.8
46	bio	8	0	0	0	1	0	0	188	26	29	101	230	101	b1	655.1	252.7
47	bio	8	0	0	0	1	0	0	191	43	26	101	235	101	b1	747.2	250.0
