fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	physik	10	1	1	1	1	0	1	101	134	.	78	3	78	p3	112.9	80.0
2	physik	10	1	1	1	1	0	1	117	24	134	78	117	78	p3	379.4	108.5
3	physik	10	1	1	1	1	0	1	169	19	24	78	10	78	p3	232.3	78.2
4	physik	10	1	1	1	1	0	1	198	41	19	78	7	78	p3	179.3	68.5
5	physik	10	1	1	1	1	0	1	196	33	41	78	23	78	p3	416.2	54.8
6	physik	10	1	1	1	1	0	1	176	21	33	78	34	78	p3	599.3	65.0
7	physik	10	1	1	1	1	0	1	118	39	21	78	29	78	p3	524.2	64.4
8	physik	10	1	1	1	1	0	1	170	18	39	78	46	78	p3	787.3	58.5
9	physik	10	1	1	1	1	0	1	128	34	18	78	43	78	p3	741.7	60.9
10	physik	10	1	1	1	1	0	1	194	19	34	78	56	78	p3	935.8	63.8
11	physik	10	1	1	1	1	0	1	230	39	19	78	52	78	p3	888.0	61.0
12	physik	10	1	1	1	1	0	1	204	32	39	78	66	78	p3	1099.9	70.2
13	physik	10	1	1	1	1	0	1	295	18	32	78	75	78	p3	1252.9	82.2
14	physik	10	1	1	1	1	0	1	138	41	18	78	71	78	p3	1197.5	72.4
15	physik	10	1	1	1	1	0	1	217	14	41	78	86	78	p3	1431.7	95.7
16	physik	10	1	1	1	1	0	1	140	33	14	78	84	78	p3	1399.1	87.5
17	physik	10	1	1	1	1	0	1	258	24	33	78	93	78	p3	1540.2	94.6
18	physik	10	1	1	1	1	0	1	102	132	24	78	.	78	p3	1629.9	110.2
19	physik	10	1	1	1	1	0	1	134	24	132	78	205	78	p3	224.6	197.5
20	physik	10	1	1	1	1	0	1	255	29	24	78	103	78	p3	141.1	167.9
21	physik	10	1	1	1	1	0	1	150	30	29	78	113	78	p3	300.0	162.0
22	physik	10	1	1	1	1	0	1	280	31	30	78	125	78	p3	494.5	161.6
23	physik	10	1	1	1	1	0	1	129	25	31	78	116	78	p3	346.0	168.0
24	physik	10	1	1	1	1	0	1	239	31	25	78	110	78	p3	254.7	164.6
25	physik	10	1	1	1	1	0	1	193	39	31	78	119	78	p3	411.6	168.4
26	physik	10	1	1	1	1	0	1	217	40	39	78	140	78	p3	715.9	150.2
27	physik	10	1	1	1	1	0	1	181	36	40	78	155	78	p3	937.4	146.3
28	physik	10	1	1	1	1	0	1	170	18	36	78	164	78	p3	1099.8	142.3
29	physik	10	1	1	1	1	0	1	199	38	18	78	159	78	p3	1020.9	140.5
30	physik	10	1	1	1	1	0	1	169	18	38	78	172	78	p3	1233.0	139.8
31	physik	10	1	1	1	1	0	1	143	38	18	78	169	78	p3	1187.7	138.3
32	physik	10	1	1	1	1	0	1	294	24	38	78	183	78	p3	1399.2	161.2
33	physik	10	1	1	1	1	0	1	257	23	24	78	188	78	p3	1492.4	172.2
34	physik	10	1	1	1	1	0	1	134	128	23	78	.	78	p3	1587.1	183.9
35	physik	10	1	1	1	1	0	1	137	23	128	78	300	78	p3	258.1	263.5
36	physik	10	1	1	1	1	0	1	187	19	23	78	202	78	p3	185.7	259.6
37	physik	10	1	1	1	1	0	1	225	26	19	78	199	78	p3	134.6	256.5
38	physik	10	1	1	1	1	0	1	186	26	26	78	207	78	p3	267.3	254.0
39	physik	10	1	1	1	1	0	1	214	32	26	78	213	78	p3	366.4	251.0
40	physik	10	1	1	1	1	0	1	393	13	32	78	223	78	p3	509.7	245.2
41	physik	10	1	1	1	1	0	1	106	34	13	78	220	78	p3	458.6	247.2
