fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	1	1	0	0	0	1	0	189	34	.	13	.	13	b4	68.6	34.2
2	bio	1	1	0	0	0	1	0	188	20	34	13	9	13	b4	205.0	38.7
3	bio	1	1	0	0	0	1	0	129	17	20	13	4	13	b4	134.9	30.1
4	bio	1	1	0	0	0	1	0	176	22	17	13	1	13	b4	88.4	30.0
5	bio	1	1	0	0	0	1	0	339	10	22	13	8	13	b4	199.9	35.1
6	bio	1	1	0	0	0	1	0	333	6	10	13	7	13	b4	180.8	39.1
7	bio	1	1	0	0	0	1	0	146	29	6	13	5	13	b4	160.5	37.8
8	bio	1	1	0	0	0	1	0	441	36	29	13	15	13	b4	294.7	32.4
9	bio	1	1	0	0	0	1	0	229	13	36	13	.	13	b4	467.9	20.4
10	bio	1	1	0	0	0	1	0	359	153	13	13	24	13	b4	436.7	30.2
11	bio	1	1	0	0	0	1	0	389	9	153	13	27	13	b4	478.2	25.7
12	bio	1	1	0	0	0	1	0	236	18	9	13	26	13	b4	463.5	22.8
13	bio	1	1	0	0	0	1	0	223	16	18	13	23	13	b4	422.3	24.6
14	bio	1	1	0	0	0	1	0	182	21	16	13	25	13	b4	456.4	28.1
15	bio	1	1	0	0	0	1	0	498	20	21	13	29	13	b4	504.4	31.1
16	bio	1	1	0	0	0	1	0	328	13	20	13	32	13	b4	553.5	32.2
17	bio	1	1	0	0	0	1	0	226	28	13	13	30	13	b4	523.8	36.0
18	bio	1	1	0	0	0	1	0	258	37	28	13	37	13	b4	630.8	34.7
19	bio	1	1	0	0	0	1	0	181	18	37	13	48	13	b4	812.8	29.1
20	bio	1	1	0	0	0	1	0	205	27	18	13	45	13	b4	769.5	23.8
21	bio	1	1	0	0	0	1	0	232	27	27	13	39	13	b4	667.7	29.4
22	bio	1	1	0	0	0	1	0	239	6	27	13	45	13	b4	777.3	21.9
23	bio	1	1	0	0	0	1	0	359	16	6	13	45	13	b4	766.3	28.5
24	bio	1	1	0	0	0	1	0	185	21	16	13	46	13	b4	788.5	25.3
25	bio	1	1	0	0	0	1	0	477	21	21	13	51	13	b4	855.2	23.0
26	bio	1	1	0	0	0	1	0	241	22	21	13	.	13	b4	921.4	19.4
27	bio	1	1	0	0	0	1	0	312	18	22	13	.	13	b4	854.7	16.4
28	bio	1	1	0	0	0	1	0	148	35	18	13	.	13	b4	915.3	20.6
29	bio	1	1	0	0	0	1	0	165	21	35	13	43	13	b4	730.8	28.2
30	bio	1	1	0	0	0	1	0	271	11	21	13	39	13	b4	674.2	33.1
31	bio	1	1	0	0	0	1	0	239	32	11	13	40	13	b4	694.9	37.5
32	bio	1	1	0	0	0	1	0	195	17	32	13	51	13	b4	850.7	24.4
33	bio	1	1	0	0	0	1	0	337	11	17	13	47	13	b4	795.5	26.1
34	bio	1	1	0	0	0	1	0	396	19	11	13	45	13	b4	775.4	29.2
35	bio	1	1	0	0	0	1	0	102	22	19	13	48	13	b4	809.4	27.2
36	bio	1	1	0	0	0	1	0	277	26	22	13	51	13	b4	853.6	22.0
37	bio	1	1	0	0	0	1	0	236	29	26	13	56	13	b4	930.7	29.3
38	bio	1	1	0	0	0	1	0	365	36	29	13	64	13	b4	1048.6	45.1
39	bio	1	1	0	0	0	1	0	260	37	36	13	74	13	b4	1208.2	55.4
40	bio	1	1	0	0	0	1	0	402	21	37	13	85	13	b4	1371.9	51.3
41	bio	1	1	0	0	0	1	0	292	18	21	13	90	13	b4	1444.1	54.2
42	bio	1	1	0	0	0	1	0	211	24	18	13	92	13	b4	1487.3	60.1
43	bio	1	1	0	0	0	1	0	224	131	24	13	98	13	b4	1595.5	61.8
44	bio	1	1	0	0	0	1	0	132	25	131	13	105	13	b4	175.7	151.1
45	bio	1	1	0	0	0	1	0	172	23	25	13	100	13	b4	106.5	140.6
46	bio	1	1	0	0	0	1	0	176	16	23	13	105	13	b4	169.0	137.1
47	bio	1	1	0	0	0	1	0	256	17	16	13	101	13	b4	117.0	136.5
48	bio	1	1	0	0	0	1	0	630	20	17	13	103	13	b4	145.3	134.1
49	bio	1	1	0	0	0	1	0	368	28	20	13	108	13	b4	205.3	138.8
50	bio	1	1	0	0	0	1	0	187	20	28	13	113	13	b4	312.2	137.4
51	bio	1	1	0	0	0	1	0	200	39	20	13	111	13	b4	265.7	141.9
52	bio	1	1	0	0	0	1	0	303	22	39	13	124	13	b4	504.2	149.9
