fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	8	1	1	1	1	1	1	197	29	.	71	2	7	b2	100.5	51.2
2	bio	8	1	1	1	1	1	1	128	34	29	71	5	7	b2	146.0	41.8
3	bio	8	1	1	1	1	1	1	636	23	34	71	11	7	b2	242.4	40.8
4	bio	8	1	1	1	1	1	1	146	21	23	71	16	7	b2	314.3	42.2
5	bio	8	1	1	1	1	1	1	551	24	21	71	19	7	b2	368.7	49.2
6	bio	8	1	1	1	1	1	1	211	24	24	71	12	7	b2	258.3	41.9
7	bio	8	1	1	1	1	1	1	566	28	24	71	17	7	b2	330.7	44.4
8	bio	8	1	1	1	1	1	1	224	24	28	71	20	7	b2	393.8	45.4
9	bio	8	1	1	1	1	1	1	184	26	24	71	25	7	b2	484.8	39.1
10	bio	8	1	1	1	1	1	1	272	25	26	71	34	7	b2	617.8	40.8
11	bio	8	1	1	1	1	1	1	181	19	25	71	39	7	b2	718.3	40.8
12	bio	8	1	1	1	1	1	1	162	32	19	71	42	7	b2	758.1	42.9
13	bio	8	1	1	1	1	1	1	366	24	32	71	47	7	b2	848.9	51.5
14	bio	8	1	1	1	1	1	1	245	23	24	71	39	7	b2	720.5	34.8
15	bio	8	1	1	1	1	1	1	32	36	23	71	44	7	b2	796.3	41.5
16	bio	8	1	1	1	1	1	1	217	22	36	71	50	7	b2	894.0	54.4
17	bio	8	1	1	1	1	1	1	203	34	22	71	53	7	b2	936.0	51.7
18	bio	8	1	1	1	1	1	1	301	24	34	71	65	7	b2	1122.7	42.8
19	bio	8	1	1	1	1	1	1	158	31	24	71	72	7	b2	1221.1	46.8
20	bio	8	1	1	1	1	1	1	166	25	31	71	76	7	b2	1300.4	50.1
21	bio	8	1	1	1	1	1	1	132	22	25	71	81	7	b2	1383.6	52.4
22	bio	8	1	1	1	1	1	1	179	20	22	71	85	7	b2	1451.7	47.5
23	bio	8	1	1	1	1	1	1	199	13	20	71	88	7	b2	1506.8	40.7
24	bio	8	1	1	1	1	1	1	534	20	13	71	90	7	b2	1534.3	49.1
25	bio	8	1	1	1	1	1	1	88	88	20	71	92	7	b2	1557.9	54.3
26	bio	8	1	1	1	1	1	1	131	32	88	71	6	7	b2	152.8	92.0
27	bio	8	1	1	1	1	1	1	186	31	32	71	96	7	b2	106.4	116.0
28	bio	8	1	1	1	1	1	1	684	35	31	71	100	7	b2	171.2	118.1
29	bio	8	1	1	1	1	1	1	197	23	35	71	107	7	b2	286.4	125.6
30	bio	8	1	1	1	1	1	1	56	37	23	71	111	7	b2	343.6	124.4
31	bio	8	1	1	1	1	1	1	237	29	37	71	118	7	b2	463.3	128.2
32	bio	8	1	1	1	1	1	1	242	29	29	71	122	7	b2	517.8	128.3
33	bio	8	1	1	1	1	1	1	278	24	29	71	118	7	b2	452.0	130.1
34	bio	8	1	1	1	1	1	1	235	35	24	71	123	7	b2	529.2	130.5
35	bio	8	1	1	1	1	1	1	176	35	35	71	129	7	b2	646.3	143.2
36	bio	8	1	1	1	1	1	1	30	34	35	71	136	7	b2	760.8	141.8
37	bio	8	1	1	1	1	1	1	183	24	34	71	141	7	b2	823.7	146.9
38	bio	8	1	1	1	1	1	1	210	21	24	71	145	7	b2	904.3	147.5
39	bio	8	1	1	1	1	1	1	196	26	21	71	149	7	b2	973.7	149.7
40	bio	8	1	1	1	1	1	1	290	29	26	71	154	7	b2	1070.4	144.9
41	bio	8	1	1	1	1	1	1	172	33	29	71	150	7	b2	992.6	148.3
42	bio	8	1	1	1	1	1	1	161	28	33	71	162	7	b2	1195.4	148.8
43	bio	8	1	1	1	1	1	1	179	24	28	71	170	7	b2	1314.7	142.0
44	bio	8	1	1	1	1	1	1	140	24	24	71	174	7	b2	1401.0	138.5
45	bio	8	1	1	1	1	1	1	251	96	24	71	177	7	b2	1451.8	136.4
46	bio	8	1	1	1	1	1	1	116	31	96	71	190	7	b2	190.6	204.1
