fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	4	0	1	0	1	1	1	165	39	.	78	2	78	b1	96.7	77.7
2	bio	4	0	1	0	1	1	1	103	37	39	78	114	78	b1	367.3	111.1
3	bio	4	0	1	0	1	1	1	228	26	37	78	3	78	b1	130.7	84.3
4	bio	4	0	1	0	1	1	1	247	36	26	78	10	78	b1	240.7	75.7
5	bio	4	0	1	0	1	1	1	237	16	36	78	23	78	b1	436.0	86.0
6	bio	4	0	1	0	1	1	1	153	28	16	78	21	78	b1	403.9	79.5
7	bio	4	0	1	0	1	1	1	209	37	28	78	29	78	b1	517.9	80.0
8	bio	4	0	1	0	1	1	1	191	23	37	78	43	78	b1	728.4	78.5
9	bio	4	0	1	0	1	1	1	163	16	23	78	53	78	b1	905.4	64.3
10	bio	4	0	1	0	1	1	1	213	26	16	78	52	78	b1	880.0	72.5
11	bio	4	0	1	0	1	1	1	388	31	26	78	42	78	b1	719.3	69.3
12	bio	4	0	1	0	1	1	1	228	13	31	78	53	78	b1	908.2	56.8
13	bio	4	0	1	0	1	1	1	206	29	13	78	55	78	b1	938.8	66.8
14	bio	4	0	1	0	1	1	1	174	25	29	78	64	78	b1	1078.2	62.4
15	bio	4	0	1	0	1	1	1	199	31	25	78	71	78	b1	1187.7	65.1
16	bio	4	0	1	0	1	1	1	188	23	31	78	78	78	b1	1316.3	74.6
17	bio	4	0	1	0	1	1	1	163	28	23	78	83	78	b1	1393.8	77.9
18	bio	4	0	1	0	1	1	1	200	16	28	78	91	78	b1	1512.6	60.8
19	bio	4	0	1	0	1	1	1	99	25	16	78	87	78	b1	1464.7	75.2
20	bio	4	0	1	0	1	1	1	107	136	25	78	94	78	b1	1572.3	58.3
21	bio	4	0	1	0	1	1	1	131	21	136	78	203	78	b1	219.8	185.0
22	bio	4	0	1	0	1	1	1	181	32	21	78	101	78	b1	162.0	161.3
23	bio	4	0	1	0	1	1	1	182	21	32	78	114	78	b1	364.8	158.8
24	bio	4	0	1	0	1	1	1	126	41	21	78	108	78	b1	271.4	150.9
25	bio	4	0	1	0	1	1	1	260	36	41	78	126	78	b1	546.7	141.2
26	bio	4	0	1	0	1	1	1	224	25	36	78	112	78	b1	332.8	149.7
27	bio	4	0	1	0	1	1	1	125	33	25	78	118	78	b1	424.4	141.5
28	bio	4	0	1	0	1	1	1	222	29	33	78	106	78	b1	237.6	145.5
29	bio	4	0	1	0	1	1	1	271	12	29	78	115	78	b1	375.9	150.9
30	bio	4	0	1	0	1	1	1	111	29	12	78	113	78	b1	352.9	151.6
31	bio	4	0	1	0	1	1	1	248	39	29	78	126	78	b1	546.9	149.3
32	bio	4	0	1	0	1	1	1	213	33	39	78	143	78	b1	804.4	149.6
33	bio	4	0	1	0	1	1	1	223	32	33	78	153	78	b1	965.8	119.5
34	bio	4	0	1	0	1	1	1	132	39	32	78	143	78	b1	818.3	145.5
35	bio	4	0	1	0	1	1	1	270	39	39	78	160	78	b1	1061.5	149.9
36	bio	4	0	1	0	1	1	1	161	19	39	78	171	78	b1	1254.4	126.3
37	bio	4	0	1	0	1	1	1	133	34	19	78	168	78	b1	1202.0	125.1
38	bio	4	0	1	0	1	1	1	231	17	34	78	180	78	b1	1387.8	139.8
39	bio	4	0	1	0	1	1	1	402	31	17	78	176	78	b1	1328.7	128.5
40	bio	4	0	1	0	1	1	1	243	21	31	78	183	78	b1	1439.3	140.2
41	bio	4	0	1	0	1	1	1	177	18	21	78	188	78	b1	1519.5	144.9
42	bio	4	0	1	0	1	1	1	141	139	18	78	192	78	b1	1584.7	139.6
43	bio	4	0	1	0	1	1	1	126	22	139	78	201	78	b1	184.4	240.9
44	bio	4	0	1	0	1	1	1	177	30	22	78	199	78	b1	136.4	219.3
45	bio	4	0	1	0	1	1	1	134	33	30	78	210	78	b1	329.0	221.9
46	bio	4	0	1	0	1	1	1	183	29	33	78	200	78	b1	153.5	221.7
47	bio	4	0	1	0	1	1	1	202	36	29	78	209	78	b1	313.7	217.2
48	bio	4	0	1	0	1	1	1	169	20	36	78	221	78	b1	506.2	219.0
49	bio	4	0	1	0	1	1	1	222	45	20	78	218	78	b1	449.8	219.8
50	bio	4	0	1	0	1	1	1	227	27	45	78	138	78	b1	727.8	162.0
51	bio	4	0	1	0	1	1	1	98	108	27	78	145	78	b1	841.3	146.0
52	bio	4	0	1	0	1	1	1	364	21	108	78	156	78	b1	1005.4	143.4
53	bio	4	0	1	0	1	1	1	183	32	21	78	151	78	b1	944.9	147.5
54	bio	4	0	1	0	1	1	1	187	27	32	78	163	78	b1	1109.8	143.6
55	bio	4	0	1	0	1	1	1	188	35	27	78	171	78	b1	1266.7	144.9
56	bio	4	0	1	0	1	1	1	159	27	35	78	182	78	b1	1434.5	145.8
57	bio	4	0	1	0	1	1	1	175	14	27	78	190	78	b1	1542.7	155.4
58	bio	4	0	1	0	1	1	1	132	99	14	78	192	78	b1	1579.5	154.1
59	bio	4	0	1	0	1	1	1	109	33	99	78	213	78	b1	363.9	243.7
60	bio	4	0	1	0	1	1	1	158	22	33	78	202	78	b1	196.9	236.3
61	bio	4	0	1	0	1	1	1	176	32	22	78	198	78	b1	133.2	218.4
62	bio	4	0	1	0	1	1	1	291	31	32	78	209	78	b1	315.2	232.0
63	bio	4	0	1	0	1	1	1	182	20	31	78	219	78	b1	484.4	214.3
64	bio	4	0	1	0	1	1	1	192	30	20	78	217	78	b1	434.4	216.8
65	bio	4	0	1	0	1	1	1	138	29	30	78	225	78	b1	567.2	222.7
66	bio	4	0	1	0	1	1	1	211	16	29	78	231	78	b1	685.2	226.3
67	bio	4	0	1	0	1	1	1	169	35	16	78	228	78	b1	632.8	223.1
68	bio	4	0	1	0	1	1	1	201	29	35	78	240	78	b1	832.1	214.0
69	bio	4	0	1	0	1	1	1	289	41	29	78	248	78	b1	958.7	216.0
70	bio	4	0	1	0	1	1	1	154	21	41	78	262	78	b1	1178.2	187.5
71	bio	4	0	1	0	1	1	1	187	38	21	78	258	78	b1	1120.4	209.1
72	bio	4	0	1	0	1	1	1	155	20	38	78	271	78	b1	1326.6	219.0
73	bio	4	0	1	0	1	1	1	157	33	20	78	267	78	b1	1262.9	223.0
74	bio	4	0	1	0	1	1	1	225	23	33	78	279	78	b1	1439.2	215.0
75	bio	4	0	1	0	1	1	1	143	32	23	78	284	78	b1	1507.5	220.6
76	bio	4	0	1	0	1	1	1	247	24	32	78	270	78	b1	1313.6	230.3
77	bio	4	0	1	0	1	1	1	293	23	24	78	276	78	b1	1402.8	208.3
78	bio	4	0	1	0	1	1	1	320	32	23	78	283	78	b1	1500.7	209.9
79	bio	4	0	1	0	1	1	1	175	122	32	78	288	78	b1	1581.6	213.0
80	bio	4	0	1	0	1	1	1	121	27	122	78	308	78	b1	361.7	285.9
