fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	physik	2	0	0	0	1	1	0	200	7	.	31	4	31	p1	137.2	89.1
2	physik	2	0	0	0	1	1	0	115	21	7	31	4	31	p1	128.1	77.0
3	physik	2	0	0	0	1	1	0	185	20	21	31	8	31	p1	209.1	76.0
4	physik	2	0	0	0	1	1	0	272	21	20	31	12	31	p1	270.7	85.1
5	physik	2	0	0	0	1	1	0	320	23	21	31	18	31	p1	359.7	78.4
6	physik	2	0	0	0	1	1	0	273	22	23	31	22	31	p1	431.1	75.2
7	physik	2	0	0	0	1	1	0	126	28	22	31	25	31	p1	496.9	77.9
8	physik	2	0	0	0	1	1	0	439	259	28	31	31	31	p1	596.3	82.7
9	physik	2	0	0	0	1	1	0	119	21	259	31	14	31	p1	299.6	81.5
10	physik	2	0	0	0	1	1	0	545	24	21	31	10	31	p1	241.7	88.1
11	physik	2	0	0	0	1	1	0	295	24	24	31	16	31	p1	341.9	90.4
12	physik	2	0	0	0	1	1	0	166	24	24	31	21	31	p1	422.9	86.7
13	physik	2	0	0	0	1	1	0	186	36	24	31	18	31	p1	368.4	82.5
14	physik	2	0	0	0	1	1	0	73	43	36	31	24	31	p1	485.8	84.9
15	physik	2	0	0	0	1	1	0	151	35	43	31	36	31	p1	659.2	69.2
16	physik	2	0	0	0	1	1	0	249	32	35	31	42	31	p1	772.4	63.5
17	physik	2	0	0	0	1	1	0	256	22	32	31	48	31	p1	879.2	61.2
18	physik	2	0	0	0	1	1	0	140	28	22	31	53	31	p1	971.2	50.7
19	physik	2	0	0	0	1	1	0	186	14	28	31	60	31	p1	1073.7	50.5
20	physik	2	0	0	0	1	1	0	138	33	14	31	56	31	p1	1030.7	51.4
21	physik	2	0	0	0	1	1	0	202	28	33	31	67	31	p1	1186.2	53.5
22	physik	2	0	0	0	1	1	0	401	16	28	31	74	31	p1	1304.2	58.3
23	physik	2	0	0	0	1	1	0	184	29	16	31	77	31	p1	1352.2	57.8
24	physik	2	0	0	0	1	1	0	441	35	29	31	84	31	p1	1471.8	61.9
25	physik	2	0	0	0	1	1	0	238	12	35	31	92	31	p1	1604.2	57.9
26	physik	2	0	0	0	1	1	0	104	116	12	31	89	31	p1	1562.3	53.6
27	physik	2	0	0	0	1	1	0	118	41	116	31	106	31	p1	252.4	124.0
28	physik	2	0	0	0	1	1	0	256	25	41	31	99	31	p1	149.5	143.3
