fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	7	0	0	0	1	0	0	362	34	.	15	2	15	b1	94.6	51.8
2	bio	7	0	0	0	1	0	0	192	35	34	15	5	15	b1	161.3	45.8
3	bio	7	0	0	0	1	0	0	147	114	35	15	11	15	b1	253.5	44.9
4	bio	7	0	0	0	1	0	0	51	42	114	15	11	15	b1	258.0	57.7
5	bio	7	0	0	0	1	0	0	185	28	42	15	22	15	b1	417.1	80.2
6	bio	7	0	0	0	1	0	0	157	35	28	15	30	15	b1	539.3	79.2
7	bio	7	0	0	0	1	0	0	180	27	35	15	39	15	b1	670.8	69.7
8	bio	7	0	0	0	1	0	0	205	144	27	15	45	15	b1	759.6	67.4
9	bio	7	0	0	0	1	0	0	189	24	144	15	53	15	b1	893.7	62.1
10	bio	7	0	0	0	1	0	0	313	38	24	15	51	15	b1	868.8	61.5
11	bio	7	0	0	0	1	0	0	256	26	38	15	57	15	b1	974.4	50.5
12	bio	7	0	0	0	1	0	0	146	37	26	15	64	15	b1	1072.3	55.2
13	bio	7	0	0	0	1	0	0	173	28	37	15	71	15	b1	1194.6	53.1
14	bio	7	0	0	0	1	0	0	180	23	28	15	78	15	b1	1320.6	52.9
15	bio	7	0	0	0	1	0	0	173	28	23	15	84	15	b1	1403.7	50.4
16	bio	7	0	0	0	1	0	0	269	33	28	15	91	15	b1	1510.6	43.0
17	bio	7	0	0	0	1	0	0	170	118	33	15	94	15	b1	1571.9	52.6
18	bio	7	0	0	0	1	0	0	136	36	118	15	105	15	b1	217.5	117.4
19	bio	7	0	0	0	1	0	0	255	40	36	15	100	15	b1	140.1	131.7
20	bio	7	0	0	0	1	0	0	219	55	40	15	112	15	b1	335.6	130.0
21	bio	7	0	0	0	1	0	0	215	38	55	15	130	15	b1	610.0	138.1
22	bio	7	0	0	0	1	0	0	201	123	38	15	139	15	b1	748.0	141.7
23	bio	7	0	0	0	1	0	0	227	30	123	15	147	15	b1	883.1	163.2
24	bio	7	0	0	0	1	0	0	194	40	30	15	146	15	b1	856.9	153.1
25	bio	7	0	0	0	1	0	0	238	36	40	15	154	15	b1	988.9	151.9
26	bio	7	0	0	0	1	0	0	193	48	36	15	162	15	b1	1099.5	146.2
27	bio	7	0	0	0	1	0	0	158	13	48	15	171	15	b1	1253.1	139.5
28	bio	7	0	0	0	1	0	0	223	19	13	15	170	15	b1	1236.8	142.0
29	bio	7	0	0	0	1	0	0	238	28	19	15	167	15	b1	1196.9	140.4
30	bio	7	0	0	0	1	0	0	252	22	28	15	179	15	b1	1371.1	139.6
31	bio	7	0	0	0	1	0	0	382	152	22	15	176	15	b1	1329.6	139.9
32	bio	7	0	0	0	1	0	0	151	24	152	15	182	15	b1	1425.7	157.7
33	bio	7	0	0	0	1	0	0	244	23	24	15	185	15	b1	1475.7	158.1
