fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
1	bio	8	0	0	1	0	1	1	217	55	.	36	1	36	b3	85.1	49.9
2	bio	8	0	0	1	0	1	1	103	37	55	36	15	36	b3	297.1	45.7
3	bio	8	0	0	1	0	1	1	97	26	37	36	10	36	b3	218.2	43.4
4	bio	8	0	0	1	0	1	1	233	19	26	36	7	36	b3	167.6	48.9
5	bio	8	0	0	1	0	1	1	174	49	19	36	4	36	b3	134.0	57.8
6	bio	8	0	0	1	0	1	1	180	39	49	36	15	36	b3	301.1	54.8
7	bio	8	0	0	1	0	1	1	218	27	39	36	21	36	b3	394.6	50.7
8	bio	8	0	0	1	0	1	1	213	41	27	36	28	36	b3	509.5	55.0
9	bio	8	0	0	1	0	1	1	222	47	41	36	34	36	b3	605.9	63.1
10	bio	8	0	0	1	0	1	1	237	28	47	36	44	36	b3	775.3	66.8
11	bio	8	0	0	1	0	1	1	296	33	28	36	49	36	b3	869.3	65.9
12	bio	8	0	0	1	0	1	1	201	134	33	36	52	36	b3	914.3	67.4
13	bio	8	0	0	1	0	1	1	126	27	134	36	54	36	b3	939.8	68.1
14	bio	8	0	0	1	0	1	1	336	19	27	36	59	36	b3	1031.0	66.5
15	bio	8	0	0	1	0	1	1	442	44	19	36	58	36	b3	1007.9	57.0
16	bio	8	0	0	1	0	1	1	438	37	44	36	63	36	b3	1117.5	62.7
17	bio	8	0	0	1	0	1	1	254	24	37	36	67	36	b3	1181.2	63.0
18	bio	8	0	0	1	0	1	1	363	22	24	36	70	36	b3	1223.5	66.8
19	bio	8	0	0	1	0	1	1	193	34	22	36	74	36	b3	1272.7	65.2
20	bio	8	0	0	1	0	1	1	422	23	34	36	77	36	b3	1335.8	71.0
21	bio	8	0	0	1	0	1	1	170	38	23	36	80	36	b3	1377.4	73.1
22	bio	8	0	0	1	0	1	1	572	25	38	36	85	36	b3	1458.9	71.0
23	bio	8	0	0	1	0	1	1	140	22	25	36	91	36	b3	1549.1	66.1
24	bio	8	0	0	1	0	1	1	238	131	22	36	93	36	b3	1585.2	65.2
25	bio	8	0	0	1	0	1	1	146	39	131	36	106	36	b3	208.9	150.6
26	bio	8	0	0	1	0	1	1	380	44	39	36	100	36	b3	127.1	142.5
27	bio	8	0	0	1	0	1	1	204	113	44	36	109	36	b3	279.6	137.6
28	bio	8	0	0	1	0	1	1	225	45	113	36	113	36	b3	337.4	141.3
29	bio	8	0	0	1	0	1	1	284	32	45	36	121	36	b3	469.1	140.5
30	bio	8	0	0	1	0	1	1	263	40	32	36	118	36	b3	422.1	141.0
31	bio	8	0	0	1	0	1	1	250	37	40	36	124	36	b3	512.9	137.7
32	bio	8	0	0	1	0	1	1	179	48	37	36	129	36	b3	574.5	142.0
33	bio	8	0	0	1	0	1	1	368	45	48	36	141	36	b3	772.2	131.7
34	bio	8	0	0	1	0	1	1	152	42	45	36	134	36	b3	643.5	144.8
35	bio	8	0	0	1	0	1	1	177	46	42	36	139	36	b3	732.9	141.1
36	bio	8	0	0	1	0	1	1	167	52	46	36	146	36	b3	858.0	144.4
37	bio	8	0	0	1	0	1	1	184	40	52	36	158	36	b3	1058.6	151.1
38	bio	8	0	0	1	0	1	1	517	47	40	36	163	36	b3	1142.7	145.4
39	bio	8	0	0	1	0	1	1	302	32	47	36	172	36	b3	1269.3	138.3
40	bio	8	0	0	1	0	1	1	23	6	32	36	158	36	b3	1051.2	138.6
41	bio	8	0	0	1	0	1	1	270	14	6	36	156	36	b3	1025.1	138.6
42	bio	8	0	0	1	0	1	1	144	57	14	36	155	36	b3	1007.0	133.3
43	bio	8	0	0	1	0	1	1	218	45	57	36	173	36	b3	1295.5	142.6
44	bio	8	0	0	1	0	1	1	166	17	45	36	182	36	b3	1436.9	141.2
45	bio	8	0	0	1	0	1	1	304	23	17	36	180	36	b3	1407.5	144.4
46	bio	8	0	0	1	0	1	1	374	100	23	36	184	36	b3	1477.4	145.5
47	bio	8	0	0	1	0	1	1	101	41	100	36	199	36	b3	232.7	222.7
48	bio	8	0	0	1	0	1	1	245	38	41	36	193	36	b3	133.9	216.5
49	bio	8	0	0	1	0	1	1	184	30	38	36	199	36	b3	220.0	215.1
50	bio	8	0	0	1	0	1	1	300	52	30	36	201	36	b3	254.9	211.8
51	bio	8	0	0	1	0	1	1	164	42	52	36	209	36	b3	384.2	211.5
52	bio	8	0	0	1	0	1	1	359	21	42	36	215	36	b3	475.7	211.1
